"spec_id","vote_id","boletin","fecha","minority_share_binary","binary_participation_share","spread_1d","midpoint_1d","gmp","apre"
"raw_lop050","88900","18216-05","2026-05-20",0.5,0.993548,1.52645242214203,-0.535649418830872,0.9840008020401,0.987012987012987
"raw_lop050","88901","18216-05","2026-05-20",0.437908,0.987097,0.629613220691681,-0.0194741245359182,0.911159336566925,0.955223880597015
"raw_lop050","88902","18216-05","2026-05-20",0.363636,0.993548,0.422428280115128,0.202171251177788,0.82361114025116,0.696428571428571
"raw_lop050","88903","18216-05","2026-05-20",0.403974,0.974194,0.491324871778488,0.0840853005647659,0.868957459926605,0.868852459016393
"raw_lop050","88904","18216-05","2026-05-20",0.292517,0.948387,1.05249273777008,-0.855231404304504,0.795171737670898,0.674418604651163
"raw_lop050","88905","18216-05","2026-05-20",0.428571,0.993548,0.769488036632538,0.0381907112896442,0.916411399841309,0.939393939393939
"raw_lop050","88906","18216-05","2026-05-20",0.427632,0.980645,0.551031649112701,0.0141335893422365,0.894558131694794,0.907692307692308
"raw_lop050","88907","18216-05","2026-05-20",0.46,0.967742,1.14119482040405,-0.141194775700569,0.975161731243134,0.971014492753623
"raw_lop050","88908","18216-05","2026-05-20",0.411765,0.987097,0.651677429676056,0.081307478249073,0.897253334522247,0.920634920634921
"raw_lop050","88909","18216-05","2026-05-20",0.464052,0.987097,0.872906386852264,-0.110462792217731,0.950961053371429,0.957746478873239
"raw_lop050","88910","18216-05","2026-05-20",0.448276,0.935484,-0.671031355857849,-0.552505135536194,0.917512714862823,0.907692307692308
"raw_lop050","88911","18216-05","2026-05-20",0.369231,0.83871,-0.79675155878067,-0.689636945724487,0.907483518123627,0.895833333333333
"raw_lop050","88912","18216-05","2026-05-20",0.375,0.980645,1.18977880477905,0.189778864383698,0.912055432796478,0.894736842105263
"raw_lop050","88913","18216-05","2026-05-20",0.443709,0.974194,-0.559682190418243,-0.0231656953692436,0.899816930294037,0.925373134328358
"raw_lop050","88914","18216-05","2026-05-20",0.427632,0.980645,-0.935642838478088,0.0529503226280212,0.927231252193451,0.923076923076923
"raw_lop050","88915","18216-05","2026-05-20",0.437086,0.974194,0.462743520736694,-0.0457449592649937,0.878000020980835,0.893939393939394
"raw_lop050","88917","18216-05","2026-05-20",0.444444,0.987097,-1.03548192977905,0.0354818776249886,0.972765982151031,1
"raw_lop050","88918","18216-05","2026-05-20",0.464052,0.987097,-0.691520035266876,-0.104864507913589,0.931993424892426,0.915492957746479
"raw_lop050","88919","18216-05","2026-05-20",0.477124,0.987097,1.14771783351898,-0.147717878222466,0.971248090267181,0.972602739726027
"raw_lop050","88920","18216-05","2026-05-20",0.401316,0.980645,1.1682596206665,0.168259635567665,0.931025087833405,0.918032786885246
"raw_lop050","88921","18216-05","2026-05-20",0.45098,0.987097,1.02601397037506,-0.0260139629244804,0.94695919752121,0.971014492753623
"raw_lop050","88922","18216-05","2026-05-20",0.453947,0.980645,0.621513307094574,-0.0715819001197815,0.921513020992279,0.956521739130435
"raw_lop050","88923","18216-05","2026-05-20",0.464052,0.987097,1.11994206905365,-0.119942121207714,0.970511198043823,0.957746478873239
"raw_lop050","88924","18216-05","2026-05-20",0.447368,0.980645,0.463569700717926,-0.0576826930046082,0.877281069755554,0.911764705882353
"raw_lop050","88925","18216-05","2026-05-20",0.4,0.967742,0.522709786891937,0.0885285511612892,0.874558627605438,0.866666666666667
"raw_lop050","88926","18216-05","2026-05-20",0.379085,0.987097,0.480557084083557,0.170310407876968,0.84445184469223,0.706896551724138
"raw_lop050","88927","18216-05","2026-05-20",0.375,0.980645,0.674018025398254,0.187788650393486,0.877086222171783,0.807017543859649
"raw_lop050","88928","18216-05","2026-05-20",0.237705,0.787097,0.579599618911743,0.344368815422058,0.882607758045197,0.862068965517241
"raw_lop050","88930","18216-05","2026-05-20",0.348993,0.96129,0.174158543348312,0.176136493682861,0.647964000701904,0.307692307692308
"raw_lop050","88931","18216-05","2026-05-20",0.453947,0.980645,0.362111538648605,-0.157449200749397,0.83843868970871,0.898550724637681
"raw_lop050","88932","18216-05","2026-05-20",0.397351,0.974194,0.489483565092087,-0.705626308917999,0.784337818622589,0.733333333333333
"raw_lop050","88933","18216-05","2026-05-20",0.381579,0.980645,1.51634418964386,-0.789520919322968,0.856045663356781,0.862068965517241
"raw_lop050","88934","18216-05","2026-05-20",0.197368,0.980645,0.278335392475128,0.639874756336212,0.744836926460266,0.3
"raw_lop050","88935","18216-05","2026-05-20",0.092105,0.980645,1.49027764797211,0.815818250179291,0.9219731092453,0.857142857142857
"raw_lop050","88937","18216-05","2026-05-20",0.07947,0.974194,1.24393224716187,0.84179300069809,0.920735418796539,0.833333333333333
"raw_lop050","88938","18216-05","2026-05-20",0.065789,0.980645,1.54177510738373,0.800608515739441,0.947789072990417,0.8
"raw_lop050","88939","18216-05","2026-05-20",0.46,0.967742,0.774641692638397,-0.0966160148382187,0.94595593214035,0.942028985507246
"raw_lop050","88940","18216-05","2026-05-20",0.456954,0.974194,1.12330770492554,-0.123307727277279,0.970326542854309,0.956521739130435
"raw_lop050","88941","18216-05","2026-05-20",0.467105,0.980645,1.12045967578888,-0.120459720492363,0.974386692047119,0.957746478873239
"raw_lop050","88942","18216-05","2026-05-20",0.326667,0.967742,0.546663522720337,0.295077383518219,0.847753524780273,0.693877551020408
"raw_lop050","88944","18216-05","2026-05-20",0.416107,0.96129,-1.06134629249573,0.0613462589681149,0.937194526195526,0.919354838709677
"raw_lop050","88945","18216-05","2026-05-20",0.464052,0.987097,-1.11994206905365,-0.119942121207714,0.970511198043823,0.957746478873239
"raw_lop050","88946","18216-05","2026-05-20",0.463087,0.96129,-1.64454245567322,-0.644542515277863,0.918186068534851,0.927536231884058
"raw_lop050","88947","18216-05","2026-05-20",0.456376,0.96129,-0.772868752479553,-0.587909579277039,0.913973391056061,0.926470588235294
"raw_lop050","88948","18216-05","2026-05-20",0.419118,0.877419,-1.50863885879517,-0.661434888839722,0.962265491485596,0.982456140350877
"raw_lop050","88949","18216-05","2026-05-20",0.446667,0.967742,-1.02967345714569,0.0296734292060137,0.949875175952911,0.955223880597015
"raw_lop050","88950","18216-05","2026-05-20",0.5,0.980645,-1.44981408119202,-0.449814110994339,0.989005386829376,0.986842105263158
"raw_lop050","88951","18216-05","2026-05-20",0.486842,0.980645,-1.1990293264389,-0.199029311537743,0.96932178735733,0.986486486486487
"raw_lop050","88952","18216-05","2026-05-20",0.418301,0.987097,-1.15249335765839,0.152493357658386,0.950929462909698,1
"raw_lop050","88953","18216-05","2026-05-20",0.371622,0.954839,-0.647477090358734,0.169866040349007,0.884053826332092,0.890909090909091
"raw_lop050","88954","18216-05","2026-05-20",0.496644,0.96129,-0.53083735704422,-0.306099385023117,0.921694278717041,0.959459459459459
"raw_lop050","88955","18216-05","2026-05-20",0.486842,0.980645,-0.574373781681061,-0.252517014741898,0.931498646736145,0.972972972972973
"raw_lop050","88956","18216-05","2026-05-20",0.480263,0.980645,-0.771591782569885,-0.224874258041382,0.955225586891174,0.986301369863014
"raw_lop050","88957","18216-05","2026-05-20",0.493333,0.967742,-0.667546391487122,-0.361819833517075,0.949377238750458,0.972972972972973
"raw_lop050","88958","18216-05","2026-05-20",0.390728,0.974194,0.45198780298233,0.117945469915867,0.848579466342926,0.711864406779661
"raw_lop050","88959","18216-05","2026-05-20",0.410596,0.974194,0.755337357521057,0.0862196534872055,0.906705260276794,0.887096774193548
"raw_lop050","88960","18216-05","2026-05-20",0.368421,0.980645,0.509054005146027,0.196271046996117,0.850139558315277,0.732142857142857
"raw_lop050","88961","18216-05","2026-05-20",0.44,0.967742,0.670642971992493,-0.0392717644572258,0.921721696853638,0.939393939393939
"raw_lop050","88962","18216-05","2026-05-20",0.496732,0.987097,1.45104551315308,-0.451045542955399,0.988798022270203,0.986842105263158
"raw_lop050","88963","18216-05","2026-05-20",0.411765,0.987097,0.460798680782318,0.0684017911553383,0.855796337127686,0.777777777777778
"raw_lop050","88964","18216-05","2026-05-20",0.431373,0.987097,0.545073330402374,0.0133469579741359,0.888395428657532,0.878787878787879
"raw_lop050","88965","18216-05","2026-05-20",0.073826,0.96129,0.230000019073486,1,0.598539412021637,0
"raw_lop050","88966","18216-05","2026-05-20",0.369128,0.96129,0.442347675561905,0.164409831166267,0.844480037689209,0.745454545454545
"raw_lop050","88967","18216-05","2026-05-20",0.453947,0.980645,1.08781969547272,-0.0878196656703949,0.973060369491577,1
"raw_lop050","88968","18216-05","2026-05-20",0.430464,0.974194,0.461593419313431,-0.0241758581250906,0.871098577976227,0.907692307692308
"raw_lop050","88969","18216-05","2026-05-20",0.414474,0.980645,0.496374577283859,0.0746223255991936,0.864349067211151,0.80952380952381
"raw_lop050","88970","18216-05","2026-05-20",0.463576,0.974194,1.13557040691376,-0.13557043671608,0.971668124198914,0.971428571428571
"raw_lop050","88971","18216-05","2026-05-20",0.46,0.967742,1.1213561296463,-0.121356122195721,0.971353471279144,0.956521739130435
"raw_lop050","88972","18216-05","2026-05-20",0.473684,0.980645,0.718621909618378,-0.158547386527061,0.946133375167847,0.944444444444444
"raw_lop050","88973","18216-05","2026-05-20",0.477124,0.987097,0.717832624912262,-0.177430123090744,0.944622337818146,0.945205479452055
"raw_lop050","88974","18216-05","2026-05-20",0.464052,0.987097,-0.727555453777313,-0.106951199471951,0.936079561710358,0.957746478873239
"raw_lop050","88975","18216-05","2026-05-20",0.496689,0.974194,-0.502915143966675,-0.374035894870758,0.904636025428772,0.933333333333333
"raw_lop050","88976","18216-05","2026-05-20",0.437908,0.987097,-0.444105327129364,-0.0131823271512985,0.864077925682068,0.895522388059702
"raw_lop050","88977","18216-05","2026-05-20",0.493421,0.980645,-1.24643278121948,-0.24643275141716,0.989097535610199,0.986666666666667
"raw_lop050","88978","18216-05","2026-05-20",0.463576,0.974194,-0.852386116981506,-0.0954224765300751,0.944862008094788,0.957142857142857
"raw_lop050","88979","18216-05","2026-05-20",0.467105,0.980645,-0.755478858947754,-0.103841885924339,0.938198149204254,0.915492957746479
"raw_lop050","88980","18216-05","2026-05-20",0.450331,0.974194,-1.00266790390015,-0.00266795442439616,0.952380955219269,0.970588235294118
"raw_lop050","88981","18216-05","2026-05-20",0.38255,0.96129,0.493251144886017,0.136304631829262,0.862821996212006,0.719298245614035
"raw_lop050","88984","18216-05","2026-05-20",0.476821,0.974194,-0.504571795463562,-0.269288748502731,0.910560250282288,0.972222222222222
"raw_lop050","89000","18156-04","2026-06-02",0.304636,0.974194,0.549601852893829,0.336105793714523,0.844978630542755,0.760869565217391
"raw_lop050","89001","18156-04","2026-06-02",0.206667,0.967742,-1.53818309307098,-0.922605872154236,0.831169307231903,0.741935483870968
"raw_lop050","89002","18156-04","2026-06-02",0.3,0.967742,0.851418673992157,0.34680587053299,0.885223388671875,0.822222222222222
"raw_lop050","89003","17287-14","2026-06-02",0.106383,0.909677,1.54351115226746,0.726106226444244,0.943426609039307,0.666666666666667
"raw_lop050","89032","16808-25","2026-06-03",0.414966,0.948387,-1.15249454975128,0.152494549751282,0.950901687145233,1
"raw_lop050","89034","18230-13","2026-06-03",0.335766,0.883871,1.13028419017792,0.232728451490402,0.923399746417999,0.934782608695652
"raw_lop050","89035","18230-13","2026-06-03",0.355072,0.890323,1.24140393733978,0.241403982043266,0.954953253269196,0.959183673469388
"raw_lop050","89036","18230-13","2026-06-03",0.345324,0.896774,1.26333582401276,0.263335853815079,0.943471670150757,0.916666666666667
"raw_lop050","89037","18230-13","2026-06-03",0.35,0.903226,1.25492930412292,0.254929304122925,0.950337469577789,0.938775510204082
"raw_lop050","89071","18030-12","2026-06-08",0.352,0.806452,1.16342163085938,0.16342157125473,0.948567986488342,0.954545454545455
"raw_lop050","89107","16725-06","2026-06-10",0.382979,0.909677,0.784923255443573,0.171551033854485,0.893005728721619,0.907407407407407
"raw_lop050","89154","16857-07","2026-06-16",0.37037,0.870968,-1.15675508975983,0.156755104660988,0.947040021419525,0.98
"raw_lop050","89155","16857-07","2026-06-16",0.375,0.877419,-1.15001666545868,0.150016710162163,0.950479924678802,0.980392156862745
"raw_lop050","89157","16857-07","2026-06-16",0.303371,0.574194,-0.199943318963051,-0.209915950894356,0.669080436229706,0.37037037037037
"raw_lop050","89158","16857-07","2026-06-16",0.408602,0.6,-0.399356126785278,0.0273103602230549,0.804286479949951,0.842105263157895
"raw_lop050","89160","16857-07","2026-06-16",0.446281,0.780645,-1.14233577251434,0.142335772514343,0.947884500026703,1
"raw_lop050","89161","16857-07","2026-06-16",0.344262,0.787097,-1.54244351387024,-0.767235219478607,0.889887928962708,0.761904761904762
"raw_lop050","89178","18296-05","2026-06-17",0.356164,0.941935,0.471556663513184,0.204891994595528,0.838809013366699,0.865384615384615
"raw_lop050","89179","18296-05","2026-06-17",0.5,0.941935,-1.514279961586,-0.523607611656189,0.974601328372955,0.972602739726027
"raw_lop050","89180","18296-05","2026-06-17",0.493151,0.941935,-1.52517533302307,-0.534386038780212,0.983925580978394,0.986111111111111
"raw_lop050","89242","18211-25","2026-06-24",0.264706,0.877419,1.39758849143982,0.397588551044464,0.945978760719299,0.972222222222222
"raw_lop050","89288","16851-14","2026-07-06",0.5,0.864516,-1.12271213531494,-0.555225253105164,0.949722349643707,0.985074626865672
"raw_lop050","89302","16743-04","2026-07-07",0.240876,0.883871,1.48650598526001,0.486505925655365,0.965844631195068,0.96969696969697
"raw_lop050","89303","16743-04","2026-07-07",0.258993,0.896774,1.43552732467651,0.435527384281158,0.93727034330368,0.972222222222222
"raw_lop050","89304","16743-04","2026-07-07",0.255319,0.909677,1.48507928848267,0.485079288482666,0.962832450866699,0.972222222222222
"raw_lop050","89305","16743-04","2026-07-07",0.482517,0.922581,-1.50462985038757,-0.514061093330383,0.981111645698547,0.985507246376812
"raw_lop050","89306","16743-04","2026-07-07",0.433566,0.922581,-0.314231157302856,-0.109124176204205,0.805903315544128,0.806451612903226
"raw_lop050","89307","16743-04","2026-07-07",0.409722,0.929032,-1.14177799224854,0.14177793264389,0.953371703624725,1
"raw_lop050","89308","16743-04","2026-07-07",0.28777,0.896774,0.606862306594849,0.363236248493195,0.865291178226471,0.75
"raw_lop050","89309","16743-04","2026-07-07",0.242647,0.877419,1.51682567596436,0.516825616359711,0.943940222263336,0.96969696969697
"raw_lop050","89310","16743-04","2026-07-07",0.363636,0.922581,0.64603579044342,0.198479041457176,0.875153005123138,0.807692307692308
"raw_lop050","89311","16743-04","2026-07-07",0.260563,0.916129,1.44271087646484,0.442710816860199,0.936210453510284,0.945945945945946
"raw_lop050","89312","16743-04","2026-07-07",0.253521,0.916129,1.50703501701355,0.507034957408905,0.96368545293808,1
"raw_lop050","89314","14767-03","2026-07-07",0.416667,0.929032,-0.663136303424835,0.0581516847014427,0.903512060642242,0.933333333333333
"raw_lop050","89316","14767-03","2026-07-07",0.401408,0.916129,-1.14354300498962,0.143543049693108,0.957892954349518,1
"raw_lop050","89317","14767-03","2026-07-07",0.413793,0.935484,-1.14080286026001,0.140802800655365,0.951307237148285,1
"raw_lop050","89344","18384-08","2026-07-08",0.276423,0.793548,0.489388108253479,0.380277812480927,0.846230328083038,0.764705882352941
"raw_lop050","89345","18384-08","2026-07-08",0.303571,0.722581,0.799226105213165,0.369990825653076,0.889429688453674,0.882352941176471
"raw_lop050","89346","18384-08","2026-07-08",0.33913,0.741935,0.984356999397278,0.36137443780899,0.895566403865814,0.846153846153846
"raw_lop050","89347","18384-08","2026-07-08",0.338983,0.76129,0.763754546642303,0.342336922883987,0.882497131824493,0.825
"raw_lop050","89348","18384-08","2026-07-08",0.48855,0.845161,-0.564262926578522,-0.439260095357895,0.911847531795502,0.953125
"raw_lop050","89349","18384-08","2026-07-08",0.496183,0.845161,-1.5246160030365,-0.634836256504059,0.970387101173401,0.984615384615385
"raw_lop050","89351","18384-08","2026-07-08",0.480315,0.819355,-0.592389404773712,-0.402867317199707,0.927950859069824,0.950819672131147
"raw_lop050","89352","18384-08","2026-07-08",0.351562,0.825806,0.1533133238554,0.0382071137428284,0.625384330749512,0.422222222222222
"raw_lop050","89353","18384-08","2026-07-08",0.446154,0.83871,0.318072408437729,-0.107149839401245,0.807270407676697,0.827586206896552
"raw_lop050","89354","18384-08","2026-07-08",0.44697,0.851613,0.320800244808197,-0.111147187650204,0.808549225330353,0.830508474576271
"raw_lop050","89355","18384-08","2026-07-08",0.424242,0.851613,-0.714281141757965,0.0700157880783081,0.905676186084747,0.928571428571429
"raw_lop050","89357","18384-08","2026-07-08",0.31746,0.812903,-0.477973580360413,-0.800479114055634,0.753788948059082,0.675
"raw_lop050","89382","18399-06","2026-07-13",0.130435,0.593548,0.371496379375458,-0.871982395648956,0.812805950641632,0.0833333333333333
"raw_lop050","89385","16836-06","2026-07-13",0.282609,0.890323,1.02631807327271,0.391539841890335,0.904504060745239,0.871794871794872
"raw_lop050","89386","16836-06","2026-07-13",0.272059,0.877419,1.4032883644104,0.403288424015045,0.931494653224945,0.918918918918919
"raw_lop050","89387","16836-06","2026-07-13",0.284672,0.883871,1.37880218029022,0.378802210092545,0.930357754230499,0.923076923076923
"raw_lop050","89389","16836-06","2026-07-13",0.425,0.774194,-1.49029386043549,-0.614919602870941,0.974887132644653,1
"raw_lop050","89390","16836-06","2026-07-13",0.352518,0.896774,0.245378419756889,0.207189470529556,0.721581816673279,0.408163265306122
"raw_lop050","89391","16836-06","2026-07-13",0.270073,0.883871,0.709002137184143,0.426313936710358,0.88321179151535,0.972972972972973
"raw_lop050","89409","17012-14","2026-07-14",0.37037,0.870968,0.199073180556297,0.103741161525249,0.68244469165802,0.42
"raw_lop050","89410","17012-14","2026-07-14",0.345588,0.877419,-1.52263188362122,-0.848295152187347,0.801075279712677,0.638297872340426
"raw_lop050","89411","17012-14","2026-07-14",0.079137,0.896774,0.189999997615814,1,0.600008189678192,0
"raw_lop050","89421","18401-31","2026-07-15",0.491071,0.722581,-0.785731971263885,-0.645876288414001,0.869919180870056,0.927272727272727
"raw_lop050","89470","18216-05","2026-07-21",0.409722,0.929032,1.13912665843964,0.139126628637314,0.953088760375977,0.983050847457627
"raw_lop050","89471","18216-05","2026-07-21",0.076389,0.929032,0.189999997615814,1,0.606562077999115,0
"raw_lop050","89472","18216-05","2026-07-21",0.305556,0.929032,0.653850793838501,0.329028099775314,0.866422176361084,0.863636363636364
"raw_lop050","89473","18216-05","2026-07-21",0.395833,0.929032,0.584958791732788,0.0667288228869438,0.893310964107513,0.912280701754386
"raw_lop050","89474","18216-05","2026-07-21",0.319444,0.929032,1.25242805480957,0.252428084611893,0.934570789337158,0.956521739130435
"raw_lop050","89475","18216-05","2026-07-21",0.42069,0.935484,1.10331249237061,0.103312484920025,0.963755905628204,1
"raw_lop050","89476","18216-05","2026-07-21",0.42069,0.935484,1.10331249237061,0.103312484920025,0.963755905628204,1
"raw_lop050","89477","18216-05","2026-07-21",0.441379,0.935484,0.606274127960205,-0.113981269299984,0.927631318569183,0.953125
"raw_lop050","89478","18216-05","2026-07-21",0.4375,0.929032,1.09372770786285,-0.0937276631593704,0.972152650356293,0.968253968253968
"raw_lop050","89479","18216-05","2026-07-21",0.441379,0.935484,0.606274127960205,-0.113981269299984,0.927631318569183,0.953125
"raw_lop050","89480","18216-05","2026-07-21",0.427586,0.935484,1.03010833263397,-0.03010836802423,0.965878129005432,0.967741935483871
"raw_lop050","89481","18216-05","2026-07-21",0.427586,0.935484,1.03010833263397,-0.03010836802423,0.965878129005432,0.967741935483871
"raw_lop050","89482","18216-05","2026-07-21",0.324138,0.935484,1.27029466629028,0.270294725894928,0.924827933311462,0.914893617021277
"raw_lop050","89483","18216-05","2026-07-21",0.344828,0.935484,1.22326791286469,0.223267957568169,0.919948160648346,0.9
"raw_lop050","89484","18216-05","2026-07-21",0.42069,0.935484,1.10331249237061,0.103312484920025,0.963755905628204,1
"raw_lop050","89485","18216-05","2026-07-21",0.482759,0.935484,1.49972343444824,-0.626921772956848,0.972760438919067,1
"raw_lop050","89486","18216-05","2026-07-21",0.482759,0.935484,1.49972343444824,-0.626921772956848,0.972760438919067,1
"raw_lop050","89487","18216-05","2026-07-21",0.333333,0.929032,1.24143135547638,0.241431310772896,0.925799787044525,0.9375
"raw_lop050","89488","18216-05","2026-07-21",0.475862,0.935484,1.53138709068298,-0.540531098842621,0.982365667819977,0.985507246376812
"raw_lop050","89489","18216-05","2026-07-21",0.413793,0.935484,1.10583531856537,0.105835296213627,0.960188508033752,0.983333333333333
"raw_lop050","89490","18216-05","2026-07-21",0.4,0.935484,1.14206516742706,0.142065122723579,0.953061461448669,1
"raw_lop050","89491","18216-05","2026-07-21",0.42069,0.935484,1.10331249237061,0.103312484920025,0.963755905628204,1
"raw_lop050","89492","18216-05","2026-07-21",0.413793,0.935484,1.11992335319519,0.119923397898674,0.953427612781525,0.966666666666667
"raw_lop050","89493","18216-05","2026-07-21",0.351724,0.935484,1.21881198883057,0.218812018632889,0.906522989273071,0.882352941176471
"raw_lop050","89494","18216-05","2026-07-21",0.434483,0.935484,1.09371531009674,-0.0937152951955795,0.972341120243073,0.968253968253968
"raw_lop050","89495","18216-05","2026-07-21",0.434483,0.935484,0.382601618766785,-0.132157027721405,0.854231536388397,0.857142857142857
"raw_lop050","89523","18431-31","2026-07-22",0.496241,0.858065,-1.50862669944763,-0.658789753913879,0.953491926193237,0.96969696969697
"raw_lop050","89542","18216-05","2026-07-22",0.375,0.825806,0.293262273073196,0.0822461098432541,0.773476302623749,0.770833333333333
"raw_lop050","89583","18258-07","2026-08-04",0.184932,0.941935,1.54111325740814,0.576727032661438,0.938769996166229,0.888888888888889
"raw_lop050","89584","18258-07","2026-08-04",0.465278,0.929032,-0.512769103050232,-0.334209144115448,0.910651206970215,0.940298507462687
"raw_lop050","89585","18258-07","2026-08-04",0.333333,0.870968,0.272208631038666,0.0749030262231827,0.759698927402496,0.488888888888889
"raw_lop050","89631","18389-04","2026-08-05",0.201439,0.896774,1.52385497093201,0.523854911327362,0.95243889093399,0.892857142857143
"raw_lop050","89632","18389-04","2026-08-05",0.357664,0.883871,0.383930534124374,0.082507848739624,0.833059251308441,0.714285714285714
"raw_lop050","89633","18389-04","2026-08-05",0.460432,0.896774,-1.45395720005035,-0.453957200050354,0.987634181976318,0.984375
"raw_lop050","89634","18389-04","2026-08-05",0.423358,0.883871,1.07656538486481,-0.144028097391129,0.959352076053619,0.96551724137931
"raw_lop050","89668","18216-05","2026-08-10",0.440299,0.864516,1.53010439872742,-0.539262175559998,0.982807397842407,0.983050847457627
"raw_lop050","89669","18216-05","2026-08-10",0.43609,0.858065,0.510753452777863,-0.152461037039757,0.942440927028656,0.982758620689655
"raw_lop050","89670","18216-05","2026-08-10",0.403226,0.8,1.5007039308548,-0.510177314281464,0.986842453479767,0.98
"raw_lop050","89693","16300-07","2026-08-11",0.185714,0.903226,1.51694464683533,0.577440619468689,0.957004487514496,0.961538461538462
"raw_lop050","89694","16300-07","2026-08-11",0.471831,0.916129,-1.54874134063721,-0.557699084281921,0.979000449180603,0.985074626865672
"raw_lop050","89695","16300-07","2026-08-11",0.253521,0.916129,1.1080539226532,0.429625540971756,0.908746063709259,0.861111111111111
"raw_lop050","89751","18030-12","2026-08-12",0.408,0.806452,1.11515462398529,0.115154631435871,0.972910046577454,1
"raw_lop050","89780","17912-25","2026-08-17",0.464286,0.722581,-0.635627090930939,-0.345241606235504,0.957517743110657,0.980769230769231
"raw_lop050","89784","17837-13","2026-08-17",0.362903,0.8,-1.53581285476685,-0.777511298656464,0.869361340999603,0.888888888888889
"raw_lop050","89816","18525-06","2026-08-18",0.112782,0.858065,0.160000026226044,1,0.563254237174988,0
"raw_lop050","89817","18525-06","2026-08-18",0.398438,0.825806,-0.0510862544178963,-0.70041686296463,0.513870537281036,-0.176470588235294
"raw_lop050","89842","15387-12","2026-08-18",0.338843,0.780645,-0.598348200321198,-0.769514143466949,0.796183168888092,0.75609756097561
"raw_lop050","89843","12786-12","2026-08-18",0.423729,0.76129,0.374141901731491,-0.482470244169235,0.829995334148407,0.86
"raw_lop050","89844","12786-12","2026-08-18",0.453782,0.767742,0.433826267719269,-0.378751933574677,0.880868077278137,0.907407407407407
"raw_lop050","89864","18189-14","2026-08-19",0.471074,0.780645,0.202815502882004,-0.250228047370911,0.681853890419006,0.631578947368421
"raw_lop050","89865","18189-14","2026-08-19",0.422414,0.748387,-0.173546999692917,-0.533437013626099,0.628569364547729,0.387755102040816
"raw_lop050","89867","17324-33","2026-08-19",0.225,0.516129,-0.38510474562645,-0.656392216682434,0.820504367351532,0.666666666666667
"raw_lop050","89929","17818-24","2026-09-01",0.489209,0.896774,0.564536809921265,-0.335980027914047,0.926873803138733,0.970588235294118
"raw_lop050","89930","17818-24","2026-09-01",0.481203,0.858065,-1.0274486541748,0.0274486895650625,0.946925818920135,0.953125
"raw_lop050","89931","17818-24","2026-09-01",0.450704,0.916129,-0.383816123008728,-0.0286213532090187,0.836705327033997,0.875
"raw_lop050","89932","17662-07","2026-09-01",0.261538,0.83871,1.37858474254608,0.378584712743759,0.965968608856201,0.970588235294118
"raw_lop050","89933","17662-07","2026-09-01",0.347518,0.909677,-0.207948282361031,0.143226355314255,0.682889461517334,0.755102040816326
"raw_lop050","89934","17662-07","2026-09-01",0.438849,0.896774,-1.15014255046844,0.150142580270767,0.946928024291992,1
"raw_lop050","89935","17914-13","2026-09-01",0.142857,0.812903,1.50904488563538,0.54763400554657,0.958406388759613,0.944444444444444
"raw_lop050","89936","17914-13","2026-09-01",0.48227,0.909677,-0.869861304759979,-0.421404272317886,0.96502697467804,0.985294117647059
"raw_lop050","89937","15295-07","2026-09-01",0.105263,0.735484,1.54242980480194,0.581569075584412,0.944513559341431,0.916666666666667
"raw_lop100","88451","15347-07","2026-03-23",0.2,0.903226,1.30736231803894,0.492304027080536,0.954212784767151,0.821428571428571
"raw_lop100","88452","15347-07","2026-03-23",0.183099,0.916129,1.30541706085205,0.512779533863068,0.952521860599518,0.923076923076923
"raw_lop100","88453","15347-07","2026-03-23",0.177305,0.909677,1.30232036113739,0.512438476085663,0.952233850955963,0.92
"raw_lop100","88454","15347-07","2026-03-23",0.190141,0.916129,1.26420831680298,0.507593512535095,0.950442433357239,0.888888888888889
"raw_lop100","88455","15347-07","2026-03-23",0.174825,0.922581,1.29981482028961,0.608548939228058,0.94916844367981,0.92
"raw_lop100","88474","17474-06","2026-03-24",0.335664,0.922581,1.20038568973541,0.200385674834251,0.923002600669861,0.854166666666667
"raw_lop100","88475","17474-06","2026-03-24",0.351562,0.825806,0.499997854232788,0.132692277431488,0.897835671901703,0.888888888888889
"raw_lop100","88477","16487-12","2026-03-24",0.486301,0.941935,-1.32183444499969,-0.607062518596649,0.963297963142395,1
"raw_lop100","88493","18137-05","2026-03-24",0.356643,0.922581,0.250934302806854,0.16269738972187,0.749133467674255,0.490196078431373
"raw_lop100","88502","10634-29","2026-03-25",0.137681,0.890323,-0.25,-1,0.694663047790527,0
"raw_lop100","88506","10634-29","2026-03-25",0.118881,0.922581,-0.279999971389771,-1,0.70545095205307,0
"raw_lop100","88507","10634-29","2026-03-25",0.111888,0.922581,-0.289999961853027,-1,0.71337628364563,0
"raw_lop100","88544","16569-25","2026-04-06",0.114286,0.903226,-0.392436474561691,0.862793028354645,0.834548532962799,0.6875
"raw_lop100","88633","17354-37","2026-04-14",0.162963,0.870968,1.35490262508392,0.600548267364502,0.939728915691376,0.818181818181818
"raw_lop100","88634","17690-07","2026-04-14",0.453237,0.896774,0.402823477983475,-0.222656443715096,0.870272099971771,0.904761904761905
"raw_lop100","88646","17757-29","2026-04-15",0.262411,0.909677,-1.29751598834991,-0.817230701446533,0.875877797603607,0.756756756756757
