spec_id,group_type,group,n_members,mean_coord,median_coord,q25_coord,q75_coord,min_coord,max_coord,mean_z
cap20_balanced_lop025,party,Partido Republicano,28,-0.7881641622100557,-0.7843022644519805,-0.785287320613861,-0.7803707420825958,-1.0,-0.75407487154007,-0.9991922237779955
cap20_balanced_lop025,party,Partido Social Cristiano,3,-0.609734853108724,-0.609835386276245,-0.6175383627414706,-0.6019816100597379,-0.625241339206696,-0.594127833843231,-0.7527026721424512
cap20_balanced_lop025,party,Partido Socialista,10,0.7440402030944825,0.714674234390259,0.6755305081605908,0.7469022870063782,0.613836228847504,1.0,1.1174576075759755
cap20_balanced_lop025,party,Partido de la Gente,14,0.11319907595004362,0.1579512506723405,0.1541302725672725,0.17625264450907674,-0.289061963558197,0.219273373484612,0.24598785091852743
cap20_balanced_lop025,party,Renovación Nacional,11,-0.6818810267881914,-0.698874533176422,-0.7123929262161255,-0.6233973205089569,-0.819175064563751,-0.599321663379669,-0.8523683497827359
cap20_balanced_lop025,party,Unión Demócrata Independiente,13,-0.7224578307225152,-0.705791056156158,-0.731476783752441,-0.683842360973358,-0.830618560314178,-0.647822916507721,-0.9084228077579936
cap20_balanced_lop025,caucus,Comité Comunista e Independientes,12,0.9931519031524658,1.0,1.0,1.0,0.91782283782959,1.0,1.4615907074782393
cap20_balanced_lop025,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,0.4015096247196198,0.3987188935279845,0.36193817108869575,0.4344520494341855,0.316475480794907,0.536433637142181,0.6442718450444687
cap20_balanced_lop025,caucus,Comité Partido Nacional Libertarios,8,-0.970108687877655,-1.0,-1.0,-0.999176263809204,-1.0,-0.764164447784424,-1.250537839474344
cap20_balanced_lop025,caucus,Comité Partido Republicano,31,-0.7876181256386541,-0.784306943416595,-0.785287320613861,-0.7798746824264525,-1.0,-0.75407487154007,-0.9984379065061343
cap20_balanced_lop025,caucus,Comité Partido de la Gente,13,0.1441422328352929,0.158483684062958,0.156416788697243,0.178216695785522,-0.12790684401989,0.219273373484612,0.28873399450473536
cap20_balanced_lop025,caucus,Frente Amplio,17,0.9123820907929363,0.91872239112854,0.892083942890167,0.928764343261719,0.82068794965744,1.0,1.3500119823547732
cap20_balanced_lop025,caucus,Fuera del Comité Partido de la Gente,1,-0.289061963558197,-0.289061963558197,-0.289061963558197,-0.289061963558197,-0.289061963558197,-0.289061963558197,-0.3097120157021755
cap20_balanced_lop025,caucus,Partido Por la Democracia e Independientes,10,0.44081281125545513,0.43418255448341403,0.416435904800892,0.4560575559735295,0.370799720287323,0.533885478973389,0.6985668758096464
cap20_balanced_lop025,caucus,Por definir,3,-0.609734853108724,-0.609835386276245,-0.6175383627414706,-0.6019816100597379,-0.625241339206696,-0.594127833843231,-0.7527026721424512
