"spec_id","diputado_id","diputado_nombre","binary_votes_selected","included_by_minvotes","dimension_1_raw","se_1d","gmp","correctly_classified","dimension_1_aligned"
"raw_lop100","1219","Tomás Kast Sommerhoff",243,TRUE,-0.736490070819855,0,0.92586874961853,0.958847736625514,-0.736490070819855
"raw_lop100","1220","Leandro Kunstmann Collado",253,TRUE,-0.999449849128723,0,0.97723525762558,0.99604743083004,-0.999449849128723
"raw_lop100","1221","Benjamín Lorca Inzunza",252,TRUE,-0.999911665916443,0,0.977134168148041,0.996031746031746,-0.999911665916443
"raw_lop100","1222","Andrea Macías Palma",242,TRUE,0.649295210838318,0,0.956265389919281,0.983471074380165,0.649295210838318
"raw_lop100","1223","Hans Marowski Cuevas",239,TRUE,-0.883264422416687,0,0.936442136764526,0.96234309623431,-0.883264422416687
"raw_lop100","1224","Cristian Mella Andaur",244,TRUE,0.168594360351562,0,0.778260409832001,0.89344262295082,0.168594360351562
"raw_lop100","1225","Cristian Menchaca Pinochet",244,TRUE,-0.999085545539856,0,0.976732552051544,0.995901639344262,-0.999085545539856
"raw_lop100","1226","José Montalva Feuerhake",245,TRUE,0.278523147106171,0,0.835843145847321,0.93469387755102,0.278523147106171
"raw_lop100","1227","Claudia Mora Vega",246,TRUE,-0.689763784408569,0,0.920184314250946,0.971544715447154,-0.689763784408569
"raw_lop100","1228","Paulina Muñoz Minte",256,TRUE,-0.871057152748108,0,0.927498579025269,0.9609375,-0.871057152748108
"raw_lop100","1229","Javier Muñoz Riquelme",235,TRUE,0.155464455485344,0,0.754859209060669,0.88936170212766,0.155464455485344
"raw_lop100","1230","Alex Nahuelquin Nahuelquin",239,TRUE,-0.127200827002525,0,0.73011726140976,0.820083682008368,-0.127200827002525
"raw_lop100","1231","Ximena Naranjo Pinto",240,TRUE,-0.723947763442993,0,0.927952885627747,0.975,-0.723947763442993
"raw_lop100","1232","Cristian Neira Martínez",249,TRUE,-0.994088530540466,0,0.977274000644684,0.995983935742972,-0.994088530540466
"raw_lop100","1233","Ricardo Neumann Bertín",246,TRUE,-0.8393235206604,0,0.961651623249054,0.98780487804878,-0.8393235206604
"raw_lop100","1234","Mario Olavarría Rodríguez",210,TRUE,-0.84204226732254,0,0.952720701694489,0.985714285714286,-0.84204226732254
"raw_lop100","1235","Javier Olivares Avendaño",250,TRUE,-0.398999929428101,0,0.752182126045227,0.86,-0.398999929428101
"raw_lop100","1236","Paula Olmos Contreras",198,TRUE,-0.0369796454906464,0,0.703292787075043,0.823232323232323,-0.0369796454906464
"raw_lop100","1237","Francisco Orrego Gutiérrez",244,TRUE,-0.7908695936203,0,0.959893524646759,0.983606557377049,-0.7908695936203
