boletin,project_id,fecha_ingreso,origen_iniciativa,titulo,document_type,event_label,source_url,resolved_url,mime_type,extraction_method,pages_total,units_examined,raw_chars,cleaned_chars,text_quality,text_sha256,synced_at
18574-25,19258,2026-08-07,parlamentario,Modifica el Código Penal para tipificar supuestos de tenencia de armas cortantes o punzantes en establecimientos penitenciarios,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18805&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18805&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,11946,10240,rica,57138e83b0f5985b92b9d3c0aee64e8409276ab2f845331948f5fc151b99c76b,2026-09-02T15:12:14+00:00
18575-11,19260,2026-08-05,parlamentario,Promueve el establecimiento de escuelas de medicina en todas las regiones del país,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18807&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18807&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,8423,897,utilizable,2b382ba587d206cadd3976f0ba72ce9a55021459e93cbb0aa26ea7e681adc608,2026-09-02T15:12:10+00:00
18576-06,19259,2026-08-06,parlamentario,Modifica la Ley sobre Rentas Municipales para ampliar el plazo de vigencia de las patentes municipales provisorias,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18806&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18806&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,12184,10406,rica,5a4d539729ff3be9e277da8b497bd885c9e882c0bee80fef5942cb1a52c1ac14,2026-09-02T15:12:13+00:00
18577-03,19264,2026-08-12,parlamentario,"Modifica la ley N° 20.720, que sustituye el régimen concursal vigente por una ley de reorganización y liquidación de empresas y personas, y perfecciona el rol de la Superintendencia del ramo, en los términos que indica",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18811&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18811&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,8269,8269,rica,4c0261bf61d38e9e0ee7a61e890a7eea9f71b1db953bc600973a26483c191303,2026-09-02T15:12:25+00:00
18578-37,19261,2026-08-12,parlamentario,Declara el día 30 de septiembre de cada año como el &quot;Día del Soldado Desconocido&quot;,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18808&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18808&prmTIPO=INICIATIVA,application/pdf,pdf_text,1,1,1893,1893,utilizable,88052957e006464f8c02cace39872846d51b14cae67becc45bd694b8f8fb5653,2026-09-02T15:12:26+00:00
18579-07,19262,2026-08-12,parlamentario,"Modifica el Código Penal, para incorporar los delitos de atentados graves contra la dignidad y la igualdad e incitación pública al odio",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18809&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18809&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,13280,13280,rica,d6fdba9d1fdef537fa93c79a47fcd5c3afe4eae65d582ab8e18782693b9b0f32,2026-09-02T15:12:26+00:00
18580-07,19263,2026-08-12,parlamentario,"Modifica el artículo 101 de la Carta Fundamental, con el objeto de establecer la inhabilidad que indica",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18810&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18810&prmTIPO=INICIATIVA,application/pdf,pdf_text,3,3,4424,4424,rica,fc513614717c8726448a45b98cd937dbcace04466ff18ff37c312e845fb3293c,2026-09-02T15:12:26+00:00
18581-07,19265,2026-08-13,parlamentario,Establece un procedimiento general de reclamación judicial de actos de la Administración del Estado,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18812&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18812&prmTIPO=INICIATIVA,application/pdf,pdf_text,10,10,23207,23207,rica,8f522ce1f80084ae30f9fefdcdbc288d29f335c7359677a557aa8dffa3f12c33,2026-09-02T15:12:30+00:00
18582-07,19266,2026-08-13,parlamentario,"Consagra los territorios especiales digitales, con el objeto de fortalecer la soberanía digital, la continuidad estratégica del Estado y la cooperación internacional",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18813&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18813&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,10034,10034,rica,9eacc0b004702f5aed4d6fb13110122f6a4a5395fb0be62fabee02649d97b9a2,2026-09-02T15:12:30+00:00
18583-14,19273,2026-08-07,parlamentario,"Modifica el decreto ley N°1.305, de 1975, para garantizar que las postulaciones a los programas habitacionales puedan realizarse de modo individual o colectivo",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18820&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18820&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,11334,9520,rica,bfca3d7d4180980fdf9c9658e3adf7eb9f77daebcafa747d1c06bd8e10c530c8,2026-09-02T15:12:15+00:00
18584-25,19267,2026-08-17,ejecutivo,Modifica el Código Penal para ampliar el ámbito de aplicación del delito de interrupción u obstaculización de la libre circulación y del funcionamiento de los servicios de transporte,texto_mensaje,Texto del Mensaje.,https://www.camara.cl/verDoc.aspx?prmID=37090&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=37090&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,125,10689,10689,rica,753e33d109a03de0683736b025e1ac3427fe1125fb3eeed5d9a876e2e4b647ce,2026-09-02T15:12:31+00:00
18585-25,19268,2026-08-17,ejecutivo,"Modifica el Código Procesal Penal y la ley N°19.970, que crea el sistema nacional de registros de ADN, para agilizar las investigaciones penales",texto_mensaje,Texto del Mensaje.,https://www.camara.cl/verDoc.aspx?prmID=37092&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=37092&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,135,13483,13483,rica,442e0df41b319256ad146b15f8bb069705a9c0d1ebc23b7cfc7048a7f7fb0fa6,2026-09-02T15:12:31+00:00
18586-11,19275,2026-08-10,parlamentario,"Modifica la Ley N°19.496, sobre protección de los derechos de los consumidores, para exigir la disponibilidad de servicios higiénicos de uso público en locales comerciales que indica",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18822&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18822&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,4774,2989,rica,4318c196040c5fd30cab51b5943fb87d8a2b88605b01d0263afd2ed8b2efd6ca,2026-09-02T15:12:16+00:00
18587-06,19272,2026-08-10,parlamentario,Sanciona el incumplimiento de órdenes de evacuación o prohibiciones de ingreso emitidas por las autoridades y permite exigir el reembolso de los costos extraordinarios de búsqueda y rescate,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18819&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18819&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,11366,9620,rica,7483bb3d5578717d3a24eb9d48e06281f9a61681437addd2360933418e2b4c11,2026-09-02T15:12:17+00:00
18588-13,19270,2026-08-05,parlamentario,"Suspende transitoriamente los efectos de la ley N°21.643, que modifica el Código del Trabajo y otros cuerpos legales en materia de prevención, investigación y sanción del acoso laboral, sexual o de violencia en el trabajo",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18817&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18817&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,10737,8871,rica,455e7c5c141a8a5e0122cab3ae74e4f3ab43c3a9eb765e484e3673fb23d56fe2,2026-09-02T15:12:10+00:00
18589-08,19276,2026-08-10,parlamentario,"Modifica el decreto ley N°3.525, de 1980, que crea el Servicio Nacional de Geología y Minería, para establecer la competencia de los tribunales para conocer reclamos contra resoluciones emitidas por ese servicio",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18823&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18823&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,15292,13331,rica,475b0e15bbe54aeeb2de6836aba8ffdb0fd05244a6e5bda842c3ee2c59203c0a,2026-09-02T15:12:18+00:00
18590-07,19271,2026-08-10,parlamentario,Tipifica el delito de utilización de menores de catorce años para la comisión de delitos y agrava la responsabilidad penal de las organizaciones criminales que los instrumentalicen,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18818&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18818&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,7504,5731,rica,ab5c23a633195646b702bbcca70ab421cd2ef7533ac3af32dceed60735d8987a,2026-09-02T15:12:18+00:00
18591-07,19269,2026-08-11,parlamentario,"Modifica la ley Nº 19.903, que establece el procedimiento para el otorgamiento de la posesión efectiva de la herencia, para facilitar el acceso de los herederos a activos financieros hereditarios",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18816&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18816&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,7867,6052,rica,ae69b56d2b1766a208774534c7e11aa6915c144b02934a9c9e94940cbbb94df3,2026-09-02T15:12:20+00:00
18592-03,19279,2026-08-11,parlamentario,"Fortalece los derechos de los pasajeros ante la sobreventa, modificaciones de itinerario, retrasos, cancelaciones y desembarque involuntario en el transporte aéreo",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18826&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18826&prmTIPO=INICIATIVA,application/pdf,pdf_text,15,15,24151,22233,rica,6be20177c55c8c6210027e7543fec6c57e509aac6a81a8b1d201068ba98abae6,2026-09-02T15:12:21+00:00
18593-07,19278,2026-08-11,parlamentario,Modifica la Constitución Política para incorporar el derecho a una vivienda digna,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18825&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18825&prmTIPO=INICIATIVA,application/pdf,pdf_text,11,11,17301,15597,rica,f34b82e7d0d4fab547c15bb3d350877ec6fee146fe6caeb6a2779e75586f34a0,2026-09-02T15:12:22+00:00
18594-25,19277,2026-08-11,parlamentario,Modifica el Código Penal y el Código Procesal Penal para sancionar la extorsión territorial y el cobro de protección,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18824&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18824&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,14671,13020,rica,d0b451963b4d84e98ed5fbcb63e302c352c4189e34ed834febed377fd5841642,2026-09-02T15:12:22+00:00
18595-07,19274,2026-08-11,parlamentario,Modifica la Constitución Política para disponer una cotización única de salud para los trabajadores pluriempleados y los pensionados que continúan ejerciendo labores remuneradas,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18821&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18821&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,7348,5577,rica,b8ea38e8ec801550b5cfc5da7e7f06d1fc6fb135a6213b2ae74e32b77273a234,2026-09-02T15:12:23+00:00
18596-06,19280,2026-08-11,parlamentario,Obliga a registrar un correo electrónico para efectos de notificación en domicilio digital,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18827&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18827&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,9831,8086,rica,ef831cd52fbfe286f996640529dec7f42562e99d8f027a148b527debd7bca1d1,2026-09-02T15:12:23+00:00
18597-07,19281,2026-08-18,ejecutivo,Fortalece el sistema nacional de seguridad pública y crea un nuevo estado de excepción constitucional de seguridad pública,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18828&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18828&prmTIPO=INICIATIVA,application/pdf,pdf_text,25,25,42786,42786,rica,8967936185ad8918adc2517058fe72723fa3d07f4f902aed9a4e8b898a9e7195,2026-09-02T15:12:32+00:00
18598-06,19284,2026-07-15,parlamentario,Modifica la ley N°20.983 para declarar el 17 de septiembre de cada año como feriado nacional y realzar la cueca como danza nacional,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18831&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18831&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,7513,5779,rica,f3c0d1a3125fe25be3f03d3d229ee5079f78a9d60d736ab1fe87a69be49a69d9,2026-09-02T15:11:30+00:00
18599-06,19286,2026-08-06,parlamentario,Declara feriado legal el 17 de septiembre de 2026,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18833&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18833&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,4427,2915,rica,32c869e8fe6768fefa3bf334fccf909c5102ebc0d3ff05e67839804d460913a4,2026-09-02T15:12:13+00:00
18600-06,19287,2026-08-12,parlamentario,Declara feriado nacional el 17 de septiembre de 2026,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18834&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18834&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,3846,2332,rica,968d3891d4dbdc3f80c0fc624d81b47b1d07c23c12ec72e75cd210a6270b6bd9,2026-09-02T15:12:27+00:00
18601-06,19290,2026-08-10,parlamentario,"Modifica la ley N°18.603, orgánica constitucional de los partidos políticos, para fijar un día para realizar a nivel nacional las elecciones internas de los partidos políticos",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18837&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18837&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,17955,16166,rica,20ac47f4fd71c8aa13df6b47e5ac73e945fae969c497ea978d61d3669fd6f44a,2026-09-02T15:12:19+00:00
18602-07,19291,2026-08-11,parlamentario,Modifica diversos cuerpos legales para agravar las sanciones por maltrato contra animales,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18838&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18838&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,7980,6431,rica,e7a51c894b997c815d5bd2c37595e86c2a98008fc49dd2ec66caa0a993b8b7d5,2026-09-02T15:12:24+00:00
18603-13,19293,2026-08-11,parlamentario,Dispone un permiso laboral para el retiro de medicamentos en establecimientos de atención primaria y secundaria de salud,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18840&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18840&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,12802,11137,rica,be2ce97bdbd732acc075132ac99061d96574e1d704fb3a535c7d9f7eba87cfa7,2026-09-02T15:12:24+00:00
18604-07,19282,2026-08-11,parlamentario,Modifica el Código Penal para agravar la pena por la receptación de vehículos en supuestos que indica,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18829&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18829&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,10907,9162,rica,8118598d1a88ea299330d855237b507713986d788e440f63bd16f9488f74fd8a,2026-09-02T15:12:25+00:00
18605-15,19289,2026-08-12,parlamentario,"Modifica la ley N°18.290, de Tránsito, para disponer como infracción gravísima supuestos en que la víctima es una persona adulta mayor, con discapacidad o neurodivergente",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18836&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18836&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,8273,6486,rica,3837193172cce959d6483d88b3a543601a7d65dd393695009195738f8d54a764,2026-09-02T15:12:27+00:00
18606-08,19288,2026-08-12,parlamentario,Regula situación de labores mineras abandonadas,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18835&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18835&prmTIPO=INICIATIVA,application/pdf,pdf_text,22,22,33959,32394,rica,830959d2dd0674500a876fdc80571d334f7de4882bec42d48c176722f8815ef4,2026-09-02T15:12:28+00:00
18607-15,19294,2026-08-19,parlamentario,"Autoriza la importación de vehículos usados, en los casos que indica",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18841&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18841&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,12512,12512,rica,453c885c6e650a816944a63c7912735bcd291db202770d89f6193187d56f3fbe,2026-09-02T15:12:32+00:00
18608-09,19295,2026-08-19,parlamentario,"Establece la obligación que indica, para los propietarios de predios rurales colindantes con caminos públicos",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18842&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18842&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,10154,10154,rica,332265f6d73df293a75d73af20ab426fc1bec1fc78b8d3bff792885764886ed4,2026-09-02T15:12:33+00:00
18609-07,19299,2026-08-19,parlamentario,Con el objeto de consagrar a la persecución de la corrupción como un principio rector para el Estado,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18846&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18846&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,12058,12058,rica,eb2e9d4d445f2ad00f4569045466a40cf0b9ca32449c99e4e65ca6be79fceed8,2026-09-02T15:12:33+00:00
18610-07,19285,2026-08-12,parlamentario,"Modifica la Constitución Política para disponer un plazo de prescripción en las acciones de cobro de los créditos otorgados conforme a la ley N° 20.027, sobre financiamiento de estudios de educación superior",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18832&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18832&prmTIPO=INICIATIVA,application/pdf,pdf_text,15,15,24067,22220,rica,743234f8618f22e527b4d74e7c258bb55a91adf15dac2e61b8a1778481008e34,2026-09-02T15:12:29+00:00
18611-07,19292,2026-08-12,parlamentario,Modifica el Código Penal para agravar la penalidad en caso de sustracción y receptación de combustibles en supuestos que indica,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18839&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18839&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,12695,10876,rica,5be39ef3ac6a4a36d547347c0c8847efa295a54e93f2c084d7d5684f76c709c9,2026-09-02T15:12:29+00:00
18612-07,19283,2026-08-14,parlamentario,Modifica diversos cuerpos legales para fortalecer la protección de redes de suministro de servicios públicos o domiciliarios,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18830&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18830&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,20347,18580,rica,ba14990e8d4a2ba436ccdd10f3933e58b550e7b0853154e0d53de6fd236435ca,2026-09-02T15:12:31+00:00
18613-07,19296,2026-08-19,parlamentario,Consagra nuevas técnicas de investigación para la persecución del delito de abigeato,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18843&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18843&prmTIPO=INICIATIVA,application/pdf,pdf_text,9,9,19438,19438,rica,7cb1d5fa268703dc55d1a467520a074dd425f6f108776eb99fdca52ea3c57dbc,2026-09-02T15:12:33+00:00
