"spec_id","diputado_id","diputado_nombre","binary_votes_selected","included_by_minvotes","dimension_1_raw","dimension_1_aligned_to_full","dimension_1_z","rank_aligned","gmp","correctly_classified"
"late_cap20","1195","Carlos Carvajal Gallardo",100,TRUE,0.403713047504425,0.403713047504425,0.574702043392886,92,0.801508367061615,0.91
"late_cap20","1196","Priscilla Castillo Gerli",105,TRUE,0.457491904497147,0.457491904497147,0.652229379498839,97,0.799152672290802,0.923809523809524
"late_cap20","1197","Carlos Chandía Alarcón",105,TRUE,-0.301120281219482,-0.301120281219482,-0.441382221507929,74,0.794764816761017,0.914285714285714
"late_cap20","1198","Paz Charpentier Rajcevich",108,TRUE,-0.982180535793304,-0.982180535793304,-1.42319533947539,15,0.984230101108551,0.990740740740741
"late_cap20","1199","Jaime Coloma Álamos",109,TRUE,-0.388446927070618,-0.388446927070618,-0.567271885262268,53,0.916543126106262,0.972477064220184
"late_cap20","1200","Cristian Contreras Radovic",105,TRUE,-0.10337145626545,-0.10337145626545,-0.156308486697177,77,0.675562918186188,0.819047619047619
"late_cap20","1201","Flor Contreras Vivallo",105,TRUE,0.160539582371712,0.160539582371712,0.224144370403584,84,0.748608648777008,0.828571428571429
"late_cap20","1202","Eduardo Cretton Rebolledo",109,TRUE,-0.426740378141403,-0.426740378141403,-0.6224755362477,45,0.930727243423462,0.981651376146789
"late_cap20","1203","Sebastián Cristoffanini Jaraquemada",106,TRUE,-0.962202906608582,-0.962202906608582,-1.39439568736278,21,0.984131097793579,0.990566037735849
"late_cap20","1204","Francisco Crisóstomo Llanos",108,TRUE,0.761443674564362,0.761443674564362,1.09040475836919,118,0.90877765417099,0.981481481481482
"late_cap20","1205","Carlos Cuadrado Prats",90,TRUE,0.583516836166382,0.583516836166382,0.833906302021993,113,0.833850622177124,0.9
"late_cap20","1206","Carolina Cucumides Calderón",109,TRUE,0.762478411197662,0.762478411197662,1.09189642961765,119,0.911376178264618,0.981651376146789
"late_cap20","1207","Valentina Cáceres Monsálvez",95,TRUE,0.884852826595306,0.884852826595306,1.26831078581318,128,0.942256331443787,0.989473684210526
"late_cap20","1208","Jorge Díaz Ibarra",96,TRUE,0.458619803190231,0.458619803190231,0.653855352715117,98,0.814510881900787,0.9375
"late_cap20","1209","Matías Fernández Hartwig",112,TRUE,0.90045577287674,0.90045577287674,1.29080391653865,133,0.932330429553986,0.991071428571429
"late_cap20","1210","Gustavo Gatica Villarroel",109,TRUE,0.960286498069763,0.960286498069763,1.37705559611842,146,0.929742634296417,0.981651376146789
"late_cap20","1211","Sofía González Cortés",109,TRUE,0.976599752902985,0.976599752902985,1.40057270416347,151,0.945244550704956,0.990825688073395
"late_cap20","1212","Erich Grohs Marín",103,TRUE,-0.463552355766296,-0.463552355766296,-0.675543502389787,36,0.954416453838348,0.980582524271845
"late_cap20","1213","Irací Hassler Jacob",110,TRUE,0.960234224796295,0.960234224796295,1.37698023922413,145,0.930355608463287,0.981818181818182
"late_cap20","1214","Constanza Hube Portus",109,TRUE,-0.450321853160858,-0.450321853160858,-0.656470474815376,42,0.940298795700073,0.981651376146789
"late_cap20","1215","Álvaro Jofré Cáceres",113,TRUE,-0.479083597660065,-0.479083597660065,-0.697933264422178,35,0.919710576534271,0.964601769911504
"late_cap20","1216","Stephanie Jéldrez Ortiz",108,TRUE,-0.982180535793304,-0.982180535793304,-1.42319533947539,16,0.984230101108551,0.990740740740741
"late_cap20","1217","Pier Karlezi Hazleby",98,TRUE,-0.501691818237305,-0.501691818237305,-0.730525164166094,32,0.916898965835571,0.959183673469388
"late_cap20","1218","José Antonio Kast Adriasola",109,TRUE,-0.982293665409088,-0.982293665409088,-1.42335842657387,12,0.984373211860657,0.990825688073395
"late_cap20","1219","Tomás Kast Sommerhoff",107,TRUE,-0.424095869064331,-0.424095869064331,-0.618663224950694,47,0.914700031280518,0.953271028037383
"late_cap20","1220","Leandro Kunstmann Collado",109,TRUE,-0.982293665409088,-0.982293665409088,-1.42335842657387,13,0.984373211860657,0.990825688073395
"late_cap20","1221","Benjamín Lorca Inzunza",109,TRUE,-0.982293665409088,-0.982293665409088,-1.42335842657387,14,0.984373211860657,0.990825688073395
"late_cap20","1222","Andrea Macías Palma",101,TRUE,0.84924441576004,0.84924441576004,1.2169778756437,124,0.940189957618713,0.98019801980198
"late_cap20","1223","Hans Marowski Cuevas",95,TRUE,-0.480002582073212,-0.480002582073212,-0.69925806783858,34,0.920445322990417,0.968421052631579
