boletin,fecha,sesion,etapa,subetapa,documento_url,fuente
18384-08,2026-07-22,,Segundo trámite constitucional / Senado,Oficio modificaciones a Cámara de Origen,https://www.camara.cl/verDoc.aspx?prmID=36886&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19062&prmBOLETIN=18384-08
18384-08,2026-07-22,48ª / 374,Tercer trámite constitucional / C. Diputados,Cuenta del Mensaje 221-374 que retira y hace presente la urgencia Discusión inmediata,,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19062&prmBOLETIN=18384-08
18384-08,2026-07-22,,Tercer trámite constitucional / C. Diputados,"Oficio N° 21.422, que comunica aprobacion de modificaciones",https://www.camara.cl/verDoc.aspx?prmID=36902&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19062&prmBOLETIN=18384-08
18384-08,2026-07-22,,Tercer trámite constitucional / C. Diputados,Oficio de ley al Ejecutivo,https://www.camara.cl/verDoc.aspx?prmID=36903&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19062&prmBOLETIN=18384-08
18385-07,2026-06-23,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18635&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19088&prmBOLETIN=18385-07
18386-08,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18617&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19069&prmBOLETIN=18386-08
18386-08,2026-06-23,,Primer trámite constitucional / C. Diputados,"Oficio N° 21341. Comunica a la Comisión de Minería y Energía el acuerdo de la Sala, en orden a que una vez despachado por esa Comisión se remita el proyecto de ley a la Comisión de Salud.",https://www.camara.cl/verDoc.aspx?prmID=36768&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19069&prmBOLETIN=18386-08
18386-08,2026-06-23,,Primer trámite constitucional / C. Diputados,"Oficio N° 21342. Comunica a la Comisión de Salud el acuerdo de la Sala, en orden a asignarle el proyecto de ley, una vez despachado por la Comisión de Minería y Energía.",https://www.camara.cl/verDoc.aspx?prmID=36769&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19069&prmBOLETIN=18386-08
18387-11,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18615&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19067&prmBOLETIN=18387-11
18388-06,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18616&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19068&prmBOLETIN=18388-06
18389-04,2026-06-23,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto. Tiene informe financiero,https://www.camara.cl/verDoc.aspx?prmID=18618&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19070&prmBOLETIN=18389-04
18389-04,2026-06-23,,Primer trámite constitucional / C. Diputados,Texto del proyecto,https://www.camara.cl/verDoc.aspx?prmID=36766&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19070&prmBOLETIN=18389-04
18389-04,2026-08-03,,Primer trámite constitucional / C. Diputados,Primer informe de comisión. Pasa a Comisión de Hacienda,https://www.camara.cl/verDoc.aspx?prmID=28122&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19070&prmBOLETIN=18389-04
18389-04,2026-08-05,,Primer trámite constitucional / C. Diputados,Oficio de ley a Cámara Revisora,https://www.camara.cl/verDoc.aspx?prmID=36960&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19070&prmBOLETIN=18389-04
18389-04,2026-08-05,,Primer trámite constitucional / C. Diputados,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28129&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19070&prmBOLETIN=18389-04
18389-04,2026-09-01,53ª / 374,Segundo trámite constitucional / Senado,Cuenta del Mensaje 284-374 que retira y hace presente la urgencia Suma,,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19070&prmBOLETIN=18389-04
18390-07,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18620&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19072&prmBOLETIN=18390-07
18391-09,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18622&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19075&prmBOLETIN=18391-09
18392-04,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18631&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19084&prmBOLETIN=18392-04
18393-08,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18628&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19081&prmBOLETIN=18393-08
18394-16,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18629&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19082&prmBOLETIN=18394-16
18395-07,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18627&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19080&prmBOLETIN=18395-07
18396-06,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18621&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19074&prmBOLETIN=18396-06
18397-07,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18633&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19086&prmBOLETIN=18397-07
18397-07,2026-06-24,,Primer trámite constitucional / C. Diputados,Oficio N° 21345. Remite el proyecto a a Comisión de Seguridad Ciudadana.,https://www.camara.cl/verDoc.aspx?prmID=36772&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19086&prmBOLETIN=18397-07
18398-06,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18630&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19083&prmBOLETIN=18398-06
18399-06,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18625&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19078&prmBOLETIN=18399-06
18399-06,2026-07-13,,Primer trámite constitucional / C. Diputados,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28119&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19078&prmBOLETIN=18399-06
18399-06,2026-07-13,,Segundo trámite constitucional / Senado,Oficio a Cámara revisora,https://www.camara.cl/verDoc.aspx?prmID=36820&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19078&prmBOLETIN=18399-06
18399-06,2026-07-15,,Segundo trámite constitucional / Senado,Oficio rechazo a Cámara de Origen,https://www.camara.cl/verDoc.aspx?prmID=36859&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19078&prmBOLETIN=18399-06
18400-01,2026-06-16,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18624&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19077&prmBOLETIN=18400-01
18401-31,2026-06-24,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto. Tiene informe financiero,https://www.camara.cl/verDoc.aspx?prmID=18632&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-06-24,,Primer trámite constitucional / C. Diputados,Texto del proyecto,https://www.camara.cl/verDoc.aspx?prmID=36770&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-07-14,,Primer trámite constitucional / C. Diputados,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28087&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-07-14,,Primer trámite constitucional / C. Diputados,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28090&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-07-15,,Primer trámite constitucional / C. Diputados,Oficio de ley a Cámara Revisora,https://www.camara.cl/verDoc.aspx?prmID=36855&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-08-12,,Segundo trámite constitucional / Senado,Primer informe de comisión. Pasa a Comisión de Hacienda,https://www.camara.cl/verDoc.aspx?prmID=28181&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-08-18,51ª / 374,Segundo trámite constitucional / Senado,Discusión general. Aprobado en general Se fija como plazo para presentar indicaciones el 24/08/2026 a las 12:00,https://www.camara.cl/verDoc.aspx?prmID=81083&prmTIPO=BOLETINOFICIAL,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-08-18,,Segundo trámite constitucional / Senado,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28185&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-08-24,,Segundo trámite constitucional / Senado,Oficio N°. I.F. N° 204,https://www.camara.cl/verDoc.aspx?prmID=37104&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-09-01,53ª / 374,Segundo trámite constitucional / Senado,Cuenta del Mensaje 291-374 que retira y hace presente la urgencia Discusión inmediata,,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-09-01,,Segundo trámite constitucional / Senado,Oficio modificaciones a Cámara de Origen,https://www.camara.cl/verDoc.aspx?prmID=37121&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-09-01,,Segundo trámite constitucional / Senado,Segundo informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28199&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18401-31,2026-09-01,,Segundo trámite constitucional / Senado,Segundo informe de comisión. Pasa a Comisión de Hacienda,https://www.camara.cl/verDoc.aspx?prmID=28201&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19085&prmBOLETIN=18401-31
18402-33,2026-06-17,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18619&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19071&prmBOLETIN=18402-33
18403-24,2026-06-17,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18626&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19079&prmBOLETIN=18403-24
18403-24,2026-08-18,,Primer trámite constitucional / C. Diputados,"Oficio N°21.511. Comunica que la Cámara de Diputados accedió a la solicitud de la Comisión de Cultura, Artes y Comunicaciones para refundir los proyectos de ley correspondientes a los boletines Nos 15.025-24, 17.710-24 y 18.403-24.",https://www.camara.cl/verDoc.aspx?prmID=37042&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19079&prmBOLETIN=18403-24
18403-24,2026-08-18,,Primer trámite constitucional / C. Diputados,"Oficio N°21.511. Comunica que la Cámara de Diputados accedió a la solicitud de la Comisión de Cultura, Artes y Comunicaciones para refundir los proyectos de ley correspondientes a los boletines Nos 15.025-24, 17.710-24 y 18.403-24.",https://www.camara.cl/verDoc.aspx?prmID=37046&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19079&prmBOLETIN=18403-24
18404-13,2026-06-24,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18634&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19087&prmBOLETIN=18404-13
18405-25,2026-06-17,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18623&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19076&prmBOLETIN=18405-25
18406-02,2026-06-23,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18636&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19089&prmBOLETIN=18406-02
18407-25,2026-06-24,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18637&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19090&prmBOLETIN=18407-25
18408-25,2026-06-18,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18646&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19099&prmBOLETIN=18408-25
18408-25,2026-07-06,,Primer trámite constitucional / C. Diputados,Oficio N° 21363. Remite el proyecto a la Comisión de Defensa Nacional.,https://www.camara.cl/verDoc.aspx?prmID=36787&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19099&prmBOLETIN=18408-25
18408-25,2026-07-07,,Primer trámite constitucional / C. Diputados,Eximido del trámite ante Comisión Derivado a Comisión de Defensa Nacional,https://www.camara.cl/verDoc.aspx?prmID=28074&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19099&prmBOLETIN=18408-25
18409-03,2026-06-18,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18649&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19102&prmBOLETIN=18409-03
18410-07,2026-06-19,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18651&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19104&prmBOLETIN=18410-07
18411-11,2026-06-19,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18648&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19101&prmBOLETIN=18411-11
18412-07,2026-06-22,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18647&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19100&prmBOLETIN=18412-07
18413-07,2026-06-22,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18650&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19103&prmBOLETIN=18413-07
18414-18,2026-06-22,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18656&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19109&prmBOLETIN=18414-18
18414-18,2026-07-13,,Primer trámite constitucional / C. Diputados,"Oficio N° 21381. Comunica a la Comisión de Mujeres y Equidad de Género que la Sala accedió a su solicitud, en orden a que le sea remitido el proyecto de ley.",https://www.camara.cl/verDoc.aspx?prmID=36822&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19109&prmBOLETIN=18414-18
18414-18,2026-07-13,,Primer trámite constitucional / C. Diputados,Oficio N° 21387. Comunica a la Comisión de Familia que la Sala accedió a la solicitud de la Comisión de Mujeres y Equidad de Género.,https://www.camara.cl/verDoc.aspx?prmID=36823&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19109&prmBOLETIN=18414-18
18414-18,2026-07-14,,Primer trámite constitucional / C. Diputados,Eximido del trámite ante Comisión Derivado a Comisión Mujeres y Equidad de Género,https://www.camara.cl/verDoc.aspx?prmID=28083&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19109&prmBOLETIN=18414-18
18414-18,2026-08-10,,Primer trámite constitucional / C. Diputados,Oficio N°21.470. Comunica que la Cámara de Diputados acordó acceder a la solicitud para refundir los proyectos de ley correspondientes a los boletines Nos. 18.236-18 y 18.414-18.,https://www.camara.cl/verDoc.aspx?prmID=36983&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19109&prmBOLETIN=18414-18
18415-18,2026-06-23,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18658&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19111&prmBOLETIN=18415-18
18415-18,2026-07-14,,Primer trámite constitucional / C. Diputados,"Comunica el acuerdo de los Comités Parlamentarios para radicar el proyecto en la Comisión de Futuro, Ciencias, tecnología, Conocimiento e Innovación",https://www.camara.cl/verDoc.aspx?prmID=36858&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19111&prmBOLETIN=18415-18
18415-18,2026-08-04,,Primer trámite constitucional / C. Diputados,"Oficio N°21.434. Comunica que la Cámara de Diputados acordó refundir el proyecto de ley con los correspondientes a los boletines 18224-18, 18246-18 y 18318-19, ya refundidos.",https://www.camara.cl/verDoc.aspx?prmID=36930&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19111&prmBOLETIN=18415-18
18415-18,2026-08-31,61ª / 374,Primer trámite constitucional / C. Diputados,Cuenta del Mensaje 281-374 que retira y hace presente la urgencia Suma,,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19111&prmBOLETIN=18415-18
18416-07,2026-06-23,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18657&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19110&prmBOLETIN=18416-07
