boletin,author_order,author_id,author_name,author_chamber
18594-25,0,1256,Tatiana Urrutia Herrera,Diputado
18595-07,0,1061,Andrea Parra Sauterel,Diputado
18595-07,0,1077,Raúl Soto Mardones,Diputado
18595-07,0,1099,Jaime Araya Guerrero,Diputado
18595-07,0,1110,Carlos Bianchi Chelech,Diputado
18595-07,0,1175,Cristián Tapia Ramos,Diputado
18595-07,0,1178,Héctor Ulloa Aguilera,Diputado
18595-07,0,1195,Carlos Carvajal Gallardo,Diputado
18595-07,0,1205,Carlos Cuadrado Prats,Diputado
18595-07,0,1226,José Montalva Feuerhake,Diputado
18595-07,0,1264,Fernando Zamorano Peralta,Diputado
18596-06,0,1152,Gloria Naveillan Arriagada,Diputado
18596-06,0,1190,Enrique Bassaletti Riess,Diputado
18596-06,0,1217,Pier Karlezi Hazleby,Diputado
18596-06,0,1228,Paulina Muñoz Minte,Diputado
18596-06,0,1234,Mario Olavarría Rodríguez,Diputado
18596-06,0,1237,Francisco Orrego Gutiérrez,Diputado
18596-06,0,986,Marcela Hernando Pérez,Diputado
18598-06,0,1235,Javier Olivares Avendaño,Diputado
18599-06,0,1102,Roberto Arroyo Muñoz,Diputado
18599-06,0,1230,Alex Nahuelquin Nahuelquin,Diputado
18599-06,0,1236,Paula Olmos Contreras,Diputado
18599-06,0,1240,Zandra Parisi Fernández,Diputado
18599-06,0,1243,Tamara Ramírez Ramírez,Diputado
18600-06,0,1074,Marisela Santibáñez Novoa,Diputado
18600-06,0,1117,Nathalie Castillo Rojas,Diputado
18600-06,0,1128,Ana María Gazmuri Vieira,Diputado
18600-06,0,1159,Lorena Pizarro Sierra,Diputado
18600-06,0,1173,Daniela Serrano Salazar,Diputado
18600-06,0,1188,Marcos Barraza Gómez,Diputado
18600-06,0,1210,Gustavo Gatica Villarroel,Diputado
18600-06,0,1211,Sofía González Cortés,Diputado
18600-06,0,1213,Irací Hassler Jacob,Diputado
18600-06,0,1250,Bernardo Salinas Maya,Diputado
18601-06,0,1261,Daniel Valenzuela Salazar,Diputado
18602-07,0,1114,Félix Bugueño Sotelo,Diputado
18602-07,0,1177,Carolina Tello Rojas,Diputado
18602-07,0,1195,Carlos Carvajal Gallardo,Diputado
18602-07,0,1246,José Antonio Rivas Villalobos,Diputado
18603-13,0,1021,Andrés Celis Montt,Diputado
18603-13,0,1102,Roberto Arroyo Muñoz,Diputado
18603-13,0,1107,María Francisca Bello Campos,Diputado
18603-13,0,1180,Consuelo Veloso Ávila,Diputado
18603-13,0,1209,Matías Fernández Hartwig,Diputado
18603-13,0,1210,Gustavo Gatica Villarroel,Diputado
18603-13,0,1222,Andrea Macías Palma,Diputado
18603-13,0,1224,Cristian Mella Andaur,Diputado
18603-13,0,1264,Fernando Zamorano Peralta,Diputado
18603-13,0,986,Marcela Hernando Pérez,Diputado
18604-07,0,1013,Alejandro Bernales Maldonado,Diputado
18604-07,0,1062,Joanna Pérez Olea,Diputado
18604-07,0,1141,Luis Malla Valenzuela,Diputado
18604-07,0,1182,Sebastián Videla Castillo,Diputado
18604-07,0,1187,Carlo Arqueros Pizarro,Diputado
18604-07,0,1230,Alex Nahuelquin Nahuelquin,Diputado
18604-07,0,1241,Patricio Pinilla Valencia,Diputado
18604-07,0,1246,José Antonio Rivas Villalobos,Diputado
18604-07,0,1255,Eileen Urqueta Rojas,Diputado
18604-07,0,986,Marcela Hernando Pérez,Diputado
18605-15,0,1054,Francesca Muñoz González,Diputado
18605-15,0,1102,Roberto Arroyo Muñoz,Diputado
18605-15,0,1132,Jorge Guzmán Zepeda,Diputado
18605-15,0,1141,Luis Malla Valenzuela,Diputado
18605-15,0,1191,Valentina Becerra Peña,Diputado
18605-15,0,1192,Lilian Betancurt Delgado,Diputado
18605-15,0,1230,Alex Nahuelquin Nahuelquin,Diputado
18605-15,0,1255,Eileen Urqueta Rojas,Diputado
18606-08,0,1181,Nelson Venegas Salazar,Diputado
18606-08,0,1182,Sebastián Videla Castillo,Diputado
18606-08,0,1195,Carlos Carvajal Gallardo,Diputado
18606-08,0,1207,Valentina Cáceres Monsálvez,Diputado
18606-08,0,1236,Paula Olmos Contreras,Diputado
18606-08,0,1241,Patricio Pinilla Valencia,Diputado
18606-08,0,1246,José Antonio Rivas Villalobos,Diputado
18606-08,0,1250,Bernardo Salinas Maya,Diputado
18606-08,0,1261,Daniel Valenzuela Salazar,Diputado
18607-15,0,1328,Rojo Edwards,Senador
18607-15,0,1335,Javier Macaya Danús,Senador
18607-15,0,1506,Ricardo Celis Araya,Senador
18607-15,0,1509,Diego Ibáñez Cotroneo,Senador
18607-15,0,1515,Arturo Squella Ovalle,Senador
18608-09,0,1115,Alfonso De Urresti Longton,Senador
18608-09,0,1332,María José Gatica Bertin,Senador
18609-07,0,1341,Alejandra Sepúlveda Orbenes,Senador
18609-07,0,1343,Esteban Velásquez Núñez,Senador
18610-07,0,1189,Jaime Bassa Mercado,Diputado
18610-07,0,1195,Carlos Carvajal Gallardo,Diputado
18610-07,0,1206,Carolina Cucumides Calderón,Diputado
18610-07,0,1207,Valentina Cáceres Monsálvez,Diputado
18610-07,0,1222,Andrea Macías Palma,Diputado
18610-07,0,1241,Patricio Pinilla Valencia,Diputado
18610-07,0,1246,José Antonio Rivas Villalobos,Diputado
18610-07,0,1250,Bernardo Salinas Maya,Diputado
18611-07,0,1197,Carlos Chandía Alarcón,Diputado
18611-07,0,1237,Francisco Orrego Gutiérrez,Diputado
18611-07,0,1261,Daniel Valenzuela Salazar,Diputado
18612-07,0,1099,Jaime Araya Guerrero,Diputado
18612-07,0,1100,Cristián Araya Lerdo de Tejada,Diputado
18612-07,0,1117,Nathalie Castillo Rojas,Diputado
18612-07,0,1207,Valentina Cáceres Monsálvez,Diputado
18612-07,0,1236,Paula Olmos Contreras,Diputado
18612-07,0,1246,José Antonio Rivas Villalobos,Diputado
18612-07,0,1250,Bernardo Salinas Maya,Diputado
18613-07,0,1110,Pedro Araya Guerrero,Senador
18613-07,0,1332,María José Gatica Bertin,Senador
18613-07,0,1502,Miguel Ángel Becker Alvear,Senador
18613-07,0,911,Carlos Ignacio Kuschel Silva,Senador
18614-06,0,1115,Alfonso De Urresti Longton,Senador
18614-06,0,1326,Juan Luis Castro González,Senador
18614-06,0,1339,Gastón Saavedra Chandía,Senador
18614-06,0,1500,Danisa Astudillo Peiretti,Senador
18614-06,0,1507,Daniella Cicardini Milla,Senador
18615-07,0,1511,Enrique Lee Flores,Senador
18616-03,0,1339,Gastón Saavedra Chandía,Senador
18616-03,0,1507,Daniella Cicardini Milla,Senador
18617-15,0,1115,Alfonso De Urresti Longton,Senador
18617-15,0,1326,Juan Luis Castro González,Senador
18617-15,0,1339,Gastón Saavedra Chandía,Senador
18617-15,0,1500,Danisa Astudillo Peiretti,Senador
18617-15,0,1507,Daniella Cicardini Milla,Senador
18618-19,0,1507,Daniella Cicardini Milla,Senador
18619-04,0,1115,Alfonso De Urresti Longton,Senador
18619-04,0,1215,Yasna Provoste Campillay,Senador
18619-04,0,1339,Gastón Saavedra Chandía,Senador
18619-04,0,1513,Vlado Mirosevic Verdugo,Senador
18619-04,0,1514,Beatriz Sánchez Muñoz,Senador
18620-08,0,1215,Yasna Provoste Campillay,Senador
18620-08,0,1333,Sebastián Keitel Bianchi,Senador
18620-08,0,1334,Alejandro Kusanovic Glusevic,Senador
18620-08,0,1503,Miguel Ángel Calisto Águila,Senador
18620-08,0,1516,Renzo Trisotti Martínez,Senador
18622-24,0,1082,Cristóbal Urruticoechea Ríos,Diputado
18622-24,0,1247,Javiera Rodríguez Pascual,Diputado
18624-36,0,1332,María José Gatica Bertin,Senador
18624-36,0,1502,Miguel Ángel Becker Alvear,Senador
