vote_id,boletin,fecha,sesion_id,sesion_numero,descripcion,articulo,total_si,total_no,total_abstencion,total_dispensado,tipo_votacion,tipo_votacion_codigo,resultado,resultado_codigo,quorum,quorum_codigo,tipo_votacion_proyecto,tipo_votacion_proyecto_codigo,tramite_constitucional,tramite_constitucional_codigo,tramite_reglamentario,tramite_reglamentario_codigo,verificado_sala,verification_url
88942,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Artículo 30 nuevo del texto propuesto por la Comisión de Hacienda, cuya votación separada ha sido solicitada por la diputada Ana María Gazmuri y por el diputado Boris Barrera, y que consta en las páginas 483 a 486 del Comparado, con la salvedad de su inciso tercero, cuya votación separada a su vez ha sido solicitada.",101,49,3,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88942
88943,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Inciso tercero del artículo 30 nuevo del texto propuesto por la Comisión de Hacienda, cuya votación separada ha sido solicitada por el diputado Patricio Pinilla, y que consta en las páginas 484 a 485 del Comparado.",152,0,1,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88943
88944,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Renovación de indicación de las diputadas y diputados Crisóstomo,  Bassa,  Gatica  y  Serrano para agregar un artículo final, permanente, de cuyo tenor dará lectura el señor Secretario:
“Articulo  permanente  nuevo. -Sin    perjuicio    de    las    normas establecidas  en  esta  ley  para  las  medidas  cautelares  que  pueden  adoptar  los tribunales  de  justicia  en  las  hipótesis  que  esta  ley  establece,  los  tribunales  podrán aplicar  los  plazos  y  reglas  generales,  desatendiendo  los  plazos  restrictivos  de  esta ley,  cuando consideren necesario  hacerlo, fundado  en  alguno  de  los  principios  que ordenan la regulación medio ambiental o aquellos regulados en el artículo 19 de la Constitución, lo que deberá fundarse en una resolución”.",62,87,4,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88944
88945,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Renovación de una indicación de las diputadas y los diputados  Crisóstomo,  Bassa,  Gatica  y  Serrano para agregar un artículo final, permanente, de cuyo tenor dará lectura el señor Secretario:
“Articulo  permanente  nuevo.- Sin   perjuicio   de   la   regulación establecida  en  esta  ley  para  determinar  la  indemnización  a  que  da  origen  la revocación judicial  de  la  resolución de  calificación  ambiental;  para  que  el  monto  se considere   firme y ejecutoriado, deberá someterse al juicio,   procedimiento y estándares que se establecen para la responsabilidad del Estado por error judicial”.",71,82,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88945
88946,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Renovación de una indicación de la diputada Ana María Gazmuri para agregar un artículo nuevo permanente, de cuyo tenor dará lectura el señor Secretario: 
“Artículo  nuevo permanente.- Modifícase   la   ley   N°   16.282,   que   fija   disposiciones permanentes para casos de sismos o catástrofes, en el siguiente sentido:
Agrégase el siguiente artículo 2° bis:
“Artículo 2° bis.-Las  empresas  concesionarias  de  distribución  eléctrica, de servicios sanitarios y de distribución de gas estarán obligadas a reconectar, de forma gratuita y sin condición previa de pago, a los usuarios residenciales y a las micro, pequeñas o  medianas  empresas  en  los  términos  de  la  ley  N°  20.416,  con  domicilio  en  zonas declaradas en estado de catástrofe conforme a esta ley, que hubieren sido desconectados con anterioridad o durante la vigencia de dicha declaración por causales vinculadas alno pago de obligaciones dinerarias.
La   reconexión   deberá   efectuarse   dentro   de   los   siguientes   plazos, contados desde la solicitud del usuario:
a) Cuarenta y ocho horas para el suministro eléctrico.
b) Cuarenta y ocho horas para el suministro de gas.
c) Veinticuatro horas para el suministro de agua potable y alcantarillado. 
Queda prohibido a las empresas concesionarias cobrar al usuario cargo alguno por concepto de reconexión, reposición, visita técnica, revisión de instalaciones u otro similar, cualquiera sea la denominación que se le asigne, cuando la reconexión opere en virtud de lo dispuesto en este artículo.
Los    plazos    establecidos    en    este    artículo    son    perentorios.    Su incumplimiento dará derecho al usuario a exigir una compensación equivalente a tres días de suministro gratuito por cada día de retardo, la que será descontada automáticamente de la facturación del período siguiente.
El  usuario  podrá  demandar  el  cumplimiento  forzoso  de  las  obligaciones establecidas en este artículo ante el tribunal civil competente”.",80,69,4,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88946
88947,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Reclamación de la declaración de inadmisibilidad efectuada por la Comisión de Hacienda (art 69, ideas matrices) respecto de la indicación del diputado Raúl Soto, de cuyo tenor dará lectura el señor Secretario: 
“Incorpórese el siguiente artículo nuevo al proyecto de ley, del tenor que a continuación se expone: 
Artículo nuevo: Reemplazase el artículo 9° de la ley 18.010, por el siguiente texto:  
Artículo  9°:  No  se  podrá  estipular,  en  ningún  caso,  el  pago  de  intereses  sobre intereses, ni capitalizarlos en cada vencimiento o renovación. Los intereses capitalizados con  infracción de lo dispuesto en el inciso anterior serán inoponibles al deudor y no tendrán efecto alguno.”.",81,68,4,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88947
88948,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Indicación renovada del diputado Raúl Soto para agregar un nuevo artículo permanente: 
“Incorpórese el siguiente artículo nuevo al proyecto de ley, del tenor que a continuación se expone: 
Artículo nuevo: Reemplazase el artículo 9° de la ley 18.010, por el siguiente texto:  
Artículo  9°:  No  se  podrá  estipular,  en  ningún  caso,  el  pago  de  intereses  sobre intereses, ni capitalizarlos en cada vencimiento o renovación. Los intereses capitalizados con  infracción de lo dispuesto en el inciso anterior serán inoponibles al deudor y no tendrán efecto alguno.”.",79,57,17,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88948
88949,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Reclamación de la declaración de inadmisibilidad efectuada por la Comisión de Hacienda (administración financiera o presupuestaria del Estado, Art. 65, inciso tercero y no tiene relación con ideas matrices o fundamentales del proyecto, Art. 69) respecto de la indicación del diputado Jorge Brito, de cuyo tenor dará lectura el señor Secretario: 
“Para agregar un nuevo artículo del siguiente tenor: 
“Artículo nuevo.- Modifícase la ley N° 21.808 que crea el nuevo Subsidio Unificado al Empleo, en el siguiente sentido: 
a) Deróguese el artículo 7 
b) En el artículo 18 modifíquese la frase “doce meses” por “veinticuatro meses”. 
c) En su artículo primero  transitorio  modificase  “séptimo”  por  “quinto”.  
d)  En  su  artículo  segundo  transitorio eliminase el numeral 1.”.",67,83,3,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88949
88950,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Reclamación de la declaración de inadmisibilidad efectuada por la Comisión de Hacienda (art 69, ideas matrices) respecto de la indicación de las diputadas y los diputados Gazmuri, Hassler, Castillo, Pizarro, Serrano, Santibáñez, González, Barrera, Barraza, Salinas, Cuello y Gatica para incorporar un nuevo artículo, de cuyo tenor dará lectura el señor Secretario: 
""Artículo nuevo. Modifíquese el decreto con fuerza de ley N° 4/20.018, de 2006, del Ministerio de Minería, que fija el texto refundido, coordinado y sistematizado del decreto con fuerza de ley N° 1, de Minería, de 1982, Ley General de Servicios Eléctricos, en materia de energía eléctrica, en el siguiente sentido: 
Agrégase en el artículo 212°-11, en el inciso primero, luego del segundo punto seguido, la siguiente expresión: 'Los consejeros no podrán percibir una remuneración bruta  mensual  mayor  a  ochenta  unidades  tributarias  mensuales.  En  el  caso  de  su Presidente,  dicha  remuneración  no  podrá  exceder  las  noventa  unidades  tributarias mensuales.'.""",76,76,1,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88950
88951,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Reclamación de la declaración de inadmisibilidad efectuada por la Comisión de Hacienda (Art 65, inciso cuarto N° 1, materia de tributos) respecto de la indicación de las diputadas y los diputados Manouchehri, Yeomans, Barrera, Hassler, Ulloa, Malla y Brito, para incorporar un nuevo artículo:
""Artículo nuevo.- Introdúcense las siguientes modificaciones en la Ley Nº 16.271, de Impuesto a las Herencias, Asignaciones y Donaciones, cuyo texto refundido, coordinado y sistematizado se encuentra fijado en el artículo 8° del decreto con fuerza de ley N° 1, del año 2000, del Ministerio de Justicia: 
1. Reemplázase en el artículo 1 la expresión “artículo 1.386” por “artículos 1136 y 1386”. 
2. Reemplázase, en el inciso primero del numeral 8º del artículo 18, la frase “En caso que estas donaciones se efectúen a los legitimarios en uno o varios ejercicios comerciales, todas las donaciones se acumularán en los términos del artículo 23 hasta por un lapso de 10 años comerciales, para cuyo efecto el legitimario deberá informar las donaciones conforme al siguiente inciso” por la oración “No gozarán de esta exención las donaciones efectuadas a personas que tengan la calidad de legitimarios o sean beneficiarias de la cuarta de mejoras del donante, según lo dispuesto en el artículo 1184 del Código Civil. Tampoco gozarán de esta exención las donaciones efectuadas a partes relacionadas con el donante en los términos del numeral 17 del artículo 8 del Código Tributario.”.",74,78,1,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88951
88952,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Reclamación de la declaración de inadmisibilidad efectuada por la Comisión de Hacienda (Art. 69, ideas matrices; Art.65 inc.3 y Art.65 N°2, incide en materia financiera del Estado y en materia tributaria) respecto de la indicación de las diputadas y los diputados Manouchehri, Yeomans, Barrera, Hassler, Ulloa, Malla y Brito, para agregar un artículo nuevo, que introduce modificaciones a la ley N° 20.712, sobre Administración de fondos de terceros y carteras individuales y deroga los cuerpos legales que indica, y que consta en las páginas 525 a 528 del informe de la Comisión de Hacienda.",64,89,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88952
88953,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Reclamación de la declaración de inadmisibilidad efectuada por la Comisión de Trabajo y Seguridad Social (Art 65, inciso cuarto N° 1, fijación y cálculo de impuestos) respecto de la indicación de las diputadas Gazmuri, Hassler, Castillo, Pizarro, Serrano, Santibáñez  y González,  y  de  los  diputados Barrera, Barraza, Salinas, Cuello y Gatica, para agregar un artículo nuevo:
“Artículo 36: Impuesto a los súper ricos.
Establécese  un  impuesto  al  patrimonio,  al  que  quedarán  sujetos  los siguientes contribuyentes:
1.Personas  naturales  domiciliadas  o  residentes  en  Chile  cuyo patrimonio neto total, determinado conforme a las reglas del presente artículo, exceda de USD 100.000.000 (cien millones de dólares de los Estados Unidos de América), o su equivalente en moneda nacional al 31 de diciembre de cada año.
2.Personas naturales cuyo patrimonio neto total, determinado conforme a las reglas del presente artículo, exceda de USD 100.000.000 (cien millones de dólares de los Estados Unidos de América), o su equivalente en moneda nacional al 31 de diciembre de cada año, que trasladaron su residencia o domicilio tributario fuera de Chile, las que estarán afectas durante un período de cinco años contados desde el año del traslado.
La base imponible del impuesto estará constituida por el patrimonio neto total del contribuyente descontado el monto total de sus deudas exigibles, determinado con referencia al 31 de diciembre del año respectivo. El patrimonio neto total se entenderá como el valor de mercado de la totalidad de sus activos, incluyendo bienes, derechos, acciones, participaciones en sociedades cotizadas y no cotizadas en bolsa, instrumentos financieros, activos en el extranjero, descontados los pasivos.
La  tasa  del  impuesto  será  de  un  2%  del  patrimonio  neto  total  del contribuyente Contra este impuesto se podrá imputar el total de impuestos personales efectivamente pagados en Chile, durante el respectivo año.
El  Servicio  de  Impuestos  Internos  podrá  requerir  información  a organismos públicos nacionales e instituciones financieras privadas, así como autoridades extranjeras conforme a los tratados internacionales vigentes y mecanismos de intercambio automático  de información,  incluyendo  registros  de  beneficiarios  finales  y  estándares internacionales de transparencia fiscal.
a)Plan  Nacional  de Infraestructura  para  la  Educación  Pública,  cuyo objeto será la conservación y reposición de establecimientos educacionales de nivel inicial, básica y media.
b)Garantizar el derecho a gratuidad en el transporte público urbano e interurbano a los estudiantes de enseñanza media.
c)Ampliación  de  los  siguientes  programas  de  la  Junta  Nacional  de Auxilio Escolar y Becas:
i.Servicios Médicos.
ii.Hogares  y  Residencias  Estudiantiles  
ii.  Beca  Mantención  para Educación Superior.
iii.Útiles Escolares.
iv.Programa de Alimentación Escolar.
d) Ampliación de los siguientes programas del Servicio Nacional de Capacitación y Empleo:
i. Subsidio Empleo a la mujer.
II.Subisidio al Empleo Joven.
ii. Becas de Capacitación del Fondo de Cesantía Solidario.
El exceso de lo recaudado por el impuesto al patrimonio establecido en este artículo se destinará a Ingresos Generales de la Nación.”.",55,93,5,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88953
88954,18216-05,2026-05-20,4782,27,Boletín N°18216-05,"Reclamación de la declaración de inadmisibilidad efectuada por la Comisión de Hacienda (Art.65 inc. cuarto N°1, materia de tributos) respecto de la indicación de las diputadas y los diputados Manouchehri, Yeomans, Barrera, Hassler, Ulloa, Malla y Brito, para incorporar un nuevo artículo, de cuyo tenor dará lectura el señor Secretario: 
""Artículo nuevo.- Modifícase el artículo vigésimo quinto de la Ley N° 21.755, en orden a establecer en forma permanente la tasa del Impuesto de Primera Categoría a 12,5% para los contribuyentes acogidos al régimen Pro-Pyme contenido en el numeral 3) de  la  letra  D)  del  artículo  14  de  la  Ley  sobre  Impuesto  a  la  Renta,  derogándose  la gradualidad que dispone su elevación a 15% en el año comercial 2028 y a 25% a contar del año comercial 2029. La tasa permanente del 12,5% mantendrá las mismas condiciones de cumplimiento de la cotización empleadora establecidas en el artículo cuarto transitorio de la Ley N° 21.735."".",74,75,4,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=88954
