diputado_id,diputado_nombre,group_type,scope,min_chamber_binary_minority_share,comparisons,matches,divergences,agreement_pct,group_names_observed
1173,Daniela Serrano Salazar,caucus,minority_ge_05,0.05,268,268,0,100.0000,Comité Comunista e Independientes
1173,Daniela Serrano Salazar,caucus,minority_ge_10,0.10,257,257,0,100.0000,Comité Comunista e Independientes
1173,Daniela Serrano Salazar,caucus,minority_ge_20,0.20,238,238,0,100.0000,Comité Comunista e Independientes
1173,Daniela Serrano Salazar,party,all,0.00,358,357,1,99.7207,Partido Comunista
1173,Daniela Serrano Salazar,party,minority_ge_05,0.05,268,268,0,100.0000,Partido Comunista
1173,Daniela Serrano Salazar,party,minority_ge_10,0.10,257,257,0,100.0000,Partido Comunista
1173,Daniela Serrano Salazar,party,minority_ge_20,0.20,238,238,0,100.0000,Partido Comunista
1174,Marco Antonio Sulantay Olivares,caucus,all,0.00,352,344,8,97.7273,Unión Demócrata Independiente
1174,Marco Antonio Sulantay Olivares,caucus,minority_ge_05,0.05,262,255,7,97.3282,Unión Demócrata Independiente
1174,Marco Antonio Sulantay Olivares,caucus,minority_ge_10,0.10,251,244,7,97.2112,Unión Demócrata Independiente
1174,Marco Antonio Sulantay Olivares,caucus,minority_ge_20,0.20,236,229,7,97.0339,Unión Demócrata Independiente
1174,Marco Antonio Sulantay Olivares,party,all,0.00,350,343,7,98.0000,Unión Demócrata Independiente
1174,Marco Antonio Sulantay Olivares,party,minority_ge_05,0.05,260,254,6,97.6923,Unión Demócrata Independiente
1174,Marco Antonio Sulantay Olivares,party,minority_ge_10,0.10,250,244,6,97.6000,Unión Demócrata Independiente
1174,Marco Antonio Sulantay Olivares,party,minority_ge_20,0.20,235,229,6,97.4468,Unión Demócrata Independiente
1175,Cristián Tapia Ramos,caucus,all,0.00,311,298,13,95.8199,Partido Por la Democracia e Independientes
1175,Cristián Tapia Ramos,caucus,minority_ge_05,0.05,234,222,12,94.8718,Partido Por la Democracia e Independientes
1175,Cristián Tapia Ramos,caucus,minority_ge_10,0.10,224,212,12,94.6429,Partido Por la Democracia e Independientes
1175,Cristián Tapia Ramos,caucus,minority_ge_20,0.20,207,196,11,94.6860,Partido Por la Democracia e Independientes
1175,Cristián Tapia Ramos,party,all,0.00,0,0,0,,Independientes
1175,Cristián Tapia Ramos,party,minority_ge_05,0.05,0,0,0,,Independientes
1175,Cristián Tapia Ramos,party,minority_ge_10,0.10,0,0,0,,Independientes
1175,Cristián Tapia Ramos,party,minority_ge_20,0.20,0,0,0,,Independientes
1176,Hotuiti Teao Drago,caucus,all,0.00,306,297,9,97.0588,Unión Demócrata Independiente
1176,Hotuiti Teao Drago,caucus,minority_ge_05,0.05,221,213,8,96.3801,Unión Demócrata Independiente
1176,Hotuiti Teao Drago,caucus,minority_ge_10,0.10,211,203,8,96.2085,Unión Demócrata Independiente
1176,Hotuiti Teao Drago,caucus,minority_ge_20,0.20,196,188,8,95.9184,Unión Demócrata Independiente
1176,Hotuiti Teao Drago,party,all,0.00,0,0,0,,Independientes
1176,Hotuiti Teao Drago,party,minority_ge_05,0.05,0,0,0,,Independientes
1176,Hotuiti Teao Drago,party,minority_ge_10,0.10,0,0,0,,Independientes
1176,Hotuiti Teao Drago,party,minority_ge_20,0.20,0,0,0,,Independientes
1177,Carolina Tello Rojas,caucus,all,0.00,356,348,8,97.7528,Frente Amplio
1177,Carolina Tello Rojas,caucus,minority_ge_05,0.05,265,259,6,97.7358,Frente Amplio
1177,Carolina Tello Rojas,caucus,minority_ge_10,0.10,254,248,6,97.6378,Frente Amplio
1177,Carolina Tello Rojas,caucus,minority_ge_20,0.20,235,231,4,98.2979,Frente Amplio
1177,Carolina Tello Rojas,party,all,0.00,356,348,8,97.7528,Frente Amplio
1177,Carolina Tello Rojas,party,minority_ge_05,0.05,265,259,6,97.7358,Frente Amplio
1177,Carolina Tello Rojas,party,minority_ge_10,0.10,254,248,6,97.6378,Frente Amplio
1177,Carolina Tello Rojas,party,minority_ge_20,0.20,235,231,4,98.2979,Frente Amplio
1178,Héctor Ulloa Aguilera,caucus,all,0.00,338,322,16,95.2663,Partido Por la Democracia e Independientes
1178,Héctor Ulloa Aguilera,caucus,minority_ge_05,0.05,254,239,15,94.0945,Partido Por la Democracia e Independientes
1178,Héctor Ulloa Aguilera,caucus,minority_ge_10,0.10,244,229,15,93.8525,Partido Por la Democracia e Independientes
1178,Héctor Ulloa Aguilera,caucus,minority_ge_20,0.20,227,213,14,93.8326,Partido Por la Democracia e Independientes
1178,Héctor Ulloa Aguilera,party,all,0.00,0,0,0,,Independientes
1178,Héctor Ulloa Aguilera,party,minority_ge_05,0.05,0,0,0,,Independientes
1178,Héctor Ulloa Aguilera,party,minority_ge_10,0.10,0,0,0,,Independientes
1178,Héctor Ulloa Aguilera,party,minority_ge_20,0.20,0,0,0,,Independientes
1180,Consuelo Veloso Ávila,caucus,all,0.00,359,350,9,97.4930,Frente Amplio
1180,Consuelo Veloso Ávila,caucus,minority_ge_05,0.05,266,259,7,97.3684,Frente Amplio
1180,Consuelo Veloso Ávila,caucus,minority_ge_10,0.10,255,249,6,97.6471,Frente Amplio
1180,Consuelo Veloso Ávila,caucus,minority_ge_20,0.20,236,233,3,98.7288,Frente Amplio
1180,Consuelo Veloso Ávila,party,all,0.00,359,350,9,97.4930,Frente Amplio
1180,Consuelo Veloso Ávila,party,minority_ge_05,0.05,266,259,7,97.3684,Frente Amplio
1180,Consuelo Veloso Ávila,party,minority_ge_10,0.10,255,249,6,97.6471,Frente Amplio
1180,Consuelo Veloso Ávila,party,minority_ge_20,0.20,236,233,3,98.7288,Frente Amplio
1181,Nelson Venegas Salazar,caucus,all,0.00,335,320,15,95.5224,"Socialista, Liberal, Radical e Independientes"
1181,Nelson Venegas Salazar,caucus,minority_ge_05,0.05,257,248,9,96.4981,"Socialista, Liberal, Radical e Independientes"
1181,Nelson Venegas Salazar,caucus,minority_ge_10,0.10,248,240,8,96.7742,"Socialista, Liberal, Radical e Independientes"
1181,Nelson Venegas Salazar,caucus,minority_ge_20,0.20,230,224,6,97.3913,"Socialista, Liberal, Radical e Independientes"
1181,Nelson Venegas Salazar,party,all,0.00,332,319,13,96.0843,Partido Socialista
1181,Nelson Venegas Salazar,party,minority_ge_05,0.05,254,247,7,97.2441,Partido Socialista
1181,Nelson Venegas Salazar,party,minority_ge_10,0.10,245,239,6,97.5510,Partido Socialista
1181,Nelson Venegas Salazar,party,minority_ge_20,0.20,228,223,5,97.8070,Partido Socialista
1182,Sebastián Videla Castillo,caucus,all,0.00,352,282,70,80.1136,"Socialista, Liberal, Radical e Independientes"
1182,Sebastián Videla Castillo,caucus,minority_ge_05,0.05,264,198,66,75.0000,"Socialista, Liberal, Radical e Independientes"
1182,Sebastián Videla Castillo,caucus,minority_ge_10,0.10,254,189,65,74.4094,"Socialista, Liberal, Radical e Independientes"
1182,Sebastián Videla Castillo,caucus,minority_ge_20,0.20,235,171,64,72.7660,"Socialista, Liberal, Radical e Independientes"
1182,Sebastián Videla Castillo,party,all,0.00,0,0,0,,Independientes
1182,Sebastián Videla Castillo,party,minority_ge_05,0.05,0,0,0,,Independientes
1182,Sebastián Videla Castillo,party,minority_ge_10,0.10,0,0,0,,Independientes
1182,Sebastián Videla Castillo,party,minority_ge_20,0.20,0,0,0,,Independientes
1183,Flor Weisse Novoa,caucus,all,0.00,284,273,11,96.1268,Unión Demócrata Independiente
1183,Flor Weisse Novoa,caucus,minority_ge_05,0.05,196,187,9,95.4082,Unión Demócrata Independiente
1183,Flor Weisse Novoa,caucus,minority_ge_10,0.10,191,182,9,95.2880,Unión Demócrata Independiente
1183,Flor Weisse Novoa,caucus,minority_ge_20,0.20,174,167,7,95.9770,Unión Demócrata Independiente
1183,Flor Weisse Novoa,party,all,0.00,282,271,11,96.0993,Unión Demócrata Independiente
1183,Flor Weisse Novoa,party,minority_ge_05,0.05,194,185,9,95.3608,Unión Demócrata Independiente
1183,Flor Weisse Novoa,party,minority_ge_10,0.10,190,181,9,95.2632,Unión Demócrata Independiente
1183,Flor Weisse Novoa,party,minority_ge_20,0.20,173,166,7,95.9538,Unión Demócrata Independiente
1184,Roberto Celedón Fernández,caucus,all,0.00,364,346,18,95.0549,Frente Amplio
1184,Roberto Celedón Fernández,caucus,minority_ge_05,0.05,269,258,11,95.9108,Frente Amplio
1184,Roberto Celedón Fernández,caucus,minority_ge_10,0.10,258,249,9,96.5116,Frente Amplio
1184,Roberto Celedón Fernández,caucus,minority_ge_20,0.20,239,235,4,98.3264,Frente Amplio
1184,Roberto Celedón Fernández,party,all,0.00,0,0,0,,Independientes
1184,Roberto Celedón Fernández,party,minority_ge_05,0.05,0,0,0,,Independientes
1184,Roberto Celedón Fernández,party,minority_ge_10,0.10,0,0,0,,Independientes
1184,Roberto Celedón Fernández,party,minority_ge_20,0.20,0,0,0,,Independientes
1186,Ignacio Achurra Díaz,caucus,all,0.00,363,359,4,98.8981,Frente Amplio
1186,Ignacio Achurra Díaz,caucus,minority_ge_05,0.05,269,265,4,98.5130,Frente Amplio
1186,Ignacio Achurra Díaz,caucus,minority_ge_10,0.10,258,255,3,98.8372,Frente Amplio
1186,Ignacio Achurra Díaz,caucus,minority_ge_20,0.20,239,237,2,99.1632,Frente Amplio
1186,Ignacio Achurra Díaz,party,all,0.00,363,359,4,98.8981,Frente Amplio
1186,Ignacio Achurra Díaz,party,minority_ge_05,0.05,269,265,4,98.5130,Frente Amplio
1186,Ignacio Achurra Díaz,party,minority_ge_10,0.10,258,255,3,98.8372,Frente Amplio
1186,Ignacio Achurra Díaz,party,minority_ge_20,0.20,239,237,2,99.1632,Frente Amplio
1187,Carlo Arqueros Pizarro,caucus,all,0.00,361,361,0,100.0000,Comité Partido Republicano
1187,Carlo Arqueros Pizarro,caucus,minority_ge_05,0.05,266,266,0,100.0000,Comité Partido Republicano
1187,Carlo Arqueros Pizarro,caucus,minority_ge_10,0.10,255,255,0,100.0000,Comité Partido Republicano
1187,Carlo Arqueros Pizarro,caucus,minority_ge_20,0.20,236,236,0,100.0000,Comité Partido Republicano
1187,Carlo Arqueros Pizarro,party,all,0.00,361,361,0,100.0000,Partido Republicano
1187,Carlo Arqueros Pizarro,party,minority_ge_05,0.05,266,266,0,100.0000,Partido Republicano
1187,Carlo Arqueros Pizarro,party,minority_ge_10,0.10,255,255,0,100.0000,Partido Republicano
1187,Carlo Arqueros Pizarro,party,minority_ge_20,0.20,236,236,0,100.0000,Partido Republicano
1188,Marcos Barraza Gómez,caucus,all,0.00,364,364,0,100.0000,Comité Comunista e Independientes
1188,Marcos Barraza Gómez,caucus,minority_ge_05,0.05,269,269,0,100.0000,Comité Comunista e Independientes
1188,Marcos Barraza Gómez,caucus,minority_ge_10,0.10,258,258,0,100.0000,Comité Comunista e Independientes
1188,Marcos Barraza Gómez,caucus,minority_ge_20,0.20,239,239,0,100.0000,Comité Comunista e Independientes
1188,Marcos Barraza Gómez,party,all,0.00,363,363,0,100.0000,Partido Comunista
1188,Marcos Barraza Gómez,party,minority_ge_05,0.05,269,269,0,100.0000,Partido Comunista
1188,Marcos Barraza Gómez,party,minority_ge_10,0.10,258,258,0,100.0000,Partido Comunista
1188,Marcos Barraza Gómez,party,minority_ge_20,0.20,239,239,0,100.0000,Partido Comunista
1189,Jaime Bassa Mercado,caucus,all,0.00,350,337,13,96.2857,Frente Amplio
1189,Jaime Bassa Mercado,caucus,minority_ge_05,0.05,261,253,8,96.9349,Frente Amplio
1189,Jaime Bassa Mercado,caucus,minority_ge_10,0.10,250,243,7,97.2000,Frente Amplio
1189,Jaime Bassa Mercado,caucus,minority_ge_20,0.20,232,227,5,97.8448,Frente Amplio
1189,Jaime Bassa Mercado,party,all,0.00,350,337,13,96.2857,Frente Amplio
1189,Jaime Bassa Mercado,party,minority_ge_05,0.05,261,253,8,96.9349,Frente Amplio
1189,Jaime Bassa Mercado,party,minority_ge_10,0.10,250,243,7,97.2000,Frente Amplio
1189,Jaime Bassa Mercado,party,minority_ge_20,0.20,232,227,5,97.8448,Frente Amplio
1190,Enrique Bassaletti Riess,caucus,all,0.00,363,363,0,100.0000,Comité Partido Republicano
1190,Enrique Bassaletti Riess,caucus,minority_ge_05,0.05,269,269,0,100.0000,Comité Partido Republicano
1190,Enrique Bassaletti Riess,caucus,minority_ge_10,0.10,258,258,0,100.0000,Comité Partido Republicano
1190,Enrique Bassaletti Riess,caucus,minority_ge_20,0.20,239,239,0,100.0000,Comité Partido Republicano
1190,Enrique Bassaletti Riess,party,all,0.00,0,0,0,,Independientes
1190,Enrique Bassaletti Riess,party,minority_ge_05,0.05,0,0,0,,Independientes
1190,Enrique Bassaletti Riess,party,minority_ge_10,0.10,0,0,0,,Independientes
1190,Enrique Bassaletti Riess,party,minority_ge_20,0.20,0,0,0,,Independientes
1191,Valentina Becerra Peña,caucus,all,0.00,348,348,0,100.0000,Comité Partido Republicano
1191,Valentina Becerra Peña,caucus,minority_ge_05,0.05,263,263,0,100.0000,Comité Partido Republicano
1191,Valentina Becerra Peña,caucus,minority_ge_10,0.10,252,252,0,100.0000,Comité Partido Republicano
1191,Valentina Becerra Peña,caucus,minority_ge_20,0.20,233,233,0,100.0000,Comité Partido Republicano
1191,Valentina Becerra Peña,party,all,0.00,348,348,0,100.0000,Partido Republicano
1191,Valentina Becerra Peña,party,minority_ge_05,0.05,263,263,0,100.0000,Partido Republicano
1191,Valentina Becerra Peña,party,minority_ge_10,0.10,252,252,0,100.0000,Partido Republicano
1191,Valentina Becerra Peña,party,minority_ge_20,0.20,233,233,0,100.0000,Partido Republicano
1192,Lilian Betancurt Delgado,caucus,all,0.00,213,192,21,90.1408,Comité Partido de la Gente
1192,Lilian Betancurt Delgado,caucus,minority_ge_05,0.05,159,138,21,86.7925,Comité Partido de la Gente
1192,Lilian Betancurt Delgado,caucus,minority_ge_10,0.10,150,129,21,86.0000,Comité Partido de la Gente
1192,Lilian Betancurt Delgado,caucus,minority_ge_20,0.20,138,118,20,85.5072,Comité Partido de la Gente
1192,Lilian Betancurt Delgado,party,all,0.00,207,191,16,92.2705,Partido de la Gente
1192,Lilian Betancurt Delgado,party,minority_ge_05,0.05,153,137,16,89.5425,Partido de la Gente
1192,Lilian Betancurt Delgado,party,minority_ge_10,0.10,144,128,16,88.8889,Partido de la Gente
1192,Lilian Betancurt Delgado,party,minority_ge_20,0.20,132,117,15,88.6364,Partido de la Gente
1193,Patricio Briones Moller,caucus,all,0.00,360,346,14,96.1111,Comité Partido de la Gente
1193,Patricio Briones Moller,caucus,minority_ge_05,0.05,265,251,14,94.7170,Comité Partido de la Gente
1193,Patricio Briones Moller,caucus,minority_ge_10,0.10,254,240,14,94.4882,Comité Partido de la Gente
1193,Patricio Briones Moller,caucus,minority_ge_20,0.20,235,222,13,94.4681,Comité Partido de la Gente
1193,Patricio Briones Moller,party,all,0.00,354,344,10,97.1751,Partido de la Gente
1193,Patricio Briones Moller,party,minority_ge_05,0.05,259,249,10,96.1390,Partido de la Gente
1193,Patricio Briones Moller,party,minority_ge_10,0.10,248,238,10,95.9677,Partido de la Gente
1193,Patricio Briones Moller,party,minority_ge_20,0.20,229,220,9,96.0699,Partido de la Gente
1194,Daniel Bustos Leal,caucus,all,0.00,364,364,0,100.0000,Comité Partido Republicano
1194,Daniel Bustos Leal,caucus,minority_ge_05,0.05,269,269,0,100.0000,Comité Partido Republicano
1194,Daniel Bustos Leal,caucus,minority_ge_10,0.10,258,258,0,100.0000,Comité Partido Republicano
1194,Daniel Bustos Leal,caucus,minority_ge_20,0.20,239,239,0,100.0000,Comité Partido Republicano
1194,Daniel Bustos Leal,party,all,0.00,364,364,0,100.0000,Partido Republicano
1194,Daniel Bustos Leal,party,minority_ge_05,0.05,269,269,0,100.0000,Partido Republicano
1194,Daniel Bustos Leal,party,minority_ge_10,0.10,258,258,0,100.0000,Partido Republicano
1194,Daniel Bustos Leal,party,minority_ge_20,0.20,239,239,0,100.0000,Partido Republicano
1195,Carlos Carvajal Gallardo,caucus,all,0.00,351,339,12,96.5812,Partido Por la Democracia e Independientes
1195,Carlos Carvajal Gallardo,caucus,minority_ge_05,0.05,259,248,11,95.7529,Partido Por la Democracia e Independientes
1195,Carlos Carvajal Gallardo,caucus,minority_ge_10,0.10,248,237,11,95.5645,Partido Por la Democracia e Independientes
1195,Carlos Carvajal Gallardo,caucus,minority_ge_20,0.20,230,219,11,95.2174,Partido Por la Democracia e Independientes
1195,Carlos Carvajal Gallardo,party,all,0.00,0,0,0,,Independientes
1195,Carlos Carvajal Gallardo,party,minority_ge_05,0.05,0,0,0,,Independientes
1195,Carlos Carvajal Gallardo,party,minority_ge_10,0.10,0,0,0,,Independientes
1195,Carlos Carvajal Gallardo,party,minority_ge_20,0.20,0,0,0,,Independientes
1196,Priscilla Castillo Gerli,caucus,all,0.00,362,337,25,93.0939,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1196,Priscilla Castillo Gerli,caucus,minority_ge_05,0.05,267,243,24,91.0112,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1196,Priscilla Castillo Gerli,caucus,minority_ge_10,0.10,256,232,24,90.6250,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1196,Priscilla Castillo Gerli,caucus,minority_ge_20,0.20,237,213,24,89.8734,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1196,Priscilla Castillo Gerli,party,all,0.00,362,340,22,93.9227,Partido Demócrata Cristiano
1196,Priscilla Castillo Gerli,party,minority_ge_05,0.05,267,246,21,92.1348,Partido Demócrata Cristiano
1196,Priscilla Castillo Gerli,party,minority_ge_10,0.10,256,235,21,91.7969,Partido Demócrata Cristiano
1196,Priscilla Castillo Gerli,party,minority_ge_20,0.20,237,216,21,91.1392,Partido Demócrata Cristiano
1197,Carlos Chandía Alarcón,caucus,all,0.00,353,332,21,94.0510,"Renovación Nacional, Evopoli e Independientes"
1197,Carlos Chandía Alarcón,caucus,minority_ge_05,0.05,259,239,20,92.2780,"Renovación Nacional, Evopoli e Independientes"
1197,Carlos Chandía Alarcón,caucus,minority_ge_10,0.10,251,232,19,92.4303,"Renovación Nacional, Evopoli e Independientes"
1197,Carlos Chandía Alarcón,caucus,minority_ge_20,0.20,235,218,17,92.7660,"Renovación Nacional, Evopoli e Independientes"
1197,Carlos Chandía Alarcón,party,all,0.00,352,331,21,94.0341,Renovación Nacional
1197,Carlos Chandía Alarcón,party,minority_ge_05,0.05,258,238,20,92.2481,Renovación Nacional
1197,Carlos Chandía Alarcón,party,minority_ge_10,0.10,250,231,19,92.4000,Renovación Nacional
1197,Carlos Chandía Alarcón,party,minority_ge_20,0.20,234,217,17,92.7350,Renovación Nacional
1198,Paz Charpentier Rajcevich,caucus,all,0.00,360,360,0,100.0000,Comité Partido Republicano
1198,Paz Charpentier Rajcevich,caucus,minority_ge_05,0.05,268,268,0,100.0000,Comité Partido Republicano
1198,Paz Charpentier Rajcevich,caucus,minority_ge_10,0.10,257,257,0,100.0000,Comité Partido Republicano
1198,Paz Charpentier Rajcevich,caucus,minority_ge_20,0.20,238,238,0,100.0000,Comité Partido Republicano
1198,Paz Charpentier Rajcevich,party,all,0.00,360,360,0,100.0000,Partido Republicano
1198,Paz Charpentier Rajcevich,party,minority_ge_05,0.05,268,268,0,100.0000,Partido Republicano
1198,Paz Charpentier Rajcevich,party,minority_ge_10,0.10,257,257,0,100.0000,Partido Republicano
1198,Paz Charpentier Rajcevich,party,minority_ge_20,0.20,238,238,0,100.0000,Partido Republicano
1199,Jaime Coloma Álamos,caucus,all,0.00,364,354,10,97.2527,Unión Demócrata Independiente
1199,Jaime Coloma Álamos,caucus,minority_ge_05,0.05,269,260,9,96.6543,Unión Demócrata Independiente
1199,Jaime Coloma Álamos,caucus,minority_ge_10,0.10,258,251,7,97.2868,Unión Demócrata Independiente
1199,Jaime Coloma Álamos,caucus,minority_ge_20,0.20,239,235,4,98.3264,Unión Demócrata Independiente
1199,Jaime Coloma Álamos,party,all,0.00,362,353,9,97.5138,Unión Demócrata Independiente
1199,Jaime Coloma Álamos,party,minority_ge_05,0.05,267,259,8,97.0037,Unión Demócrata Independiente
1199,Jaime Coloma Álamos,party,minority_ge_10,0.10,257,250,7,97.2763,Unión Demócrata Independiente
1199,Jaime Coloma Álamos,party,minority_ge_20,0.20,238,234,4,98.3193,Unión Demócrata Independiente
1200,Cristian Contreras Radovic,caucus,all,0.00,20,20,0,100.0000,Comité Partido de la Gente;Fuera del Comité Partido de la Gente
1200,Cristian Contreras Radovic,caucus,minority_ge_05,0.05,13,13,0,100.0000,Comité Partido de la Gente;Fuera del Comité Partido de la Gente
1200,Cristian Contreras Radovic,caucus,minority_ge_10,0.10,10,10,0,100.0000,Comité Partido de la Gente;Fuera del Comité Partido de la Gente
1200,Cristian Contreras Radovic,caucus,minority_ge_20,0.20,3,3,0,100.0000,Comité Partido de la Gente;Fuera del Comité Partido de la Gente
1200,Cristian Contreras Radovic,party,all,0.00,344,256,88,74.4186,Partido de la Gente
1200,Cristian Contreras Radovic,party,minority_ge_05,0.05,258,170,88,65.8915,Partido de la Gente
1200,Cristian Contreras Radovic,party,minority_ge_10,0.10,247,161,86,65.1822,Partido de la Gente
1200,Cristian Contreras Radovic,party,minority_ge_20,0.20,229,145,84,63.3188,Partido de la Gente
1201,Flor Contreras Vivallo,caucus,all,0.00,358,338,20,94.4134,Comité Partido de la Gente
1201,Flor Contreras Vivallo,caucus,minority_ge_05,0.05,266,246,20,92.4812,Comité Partido de la Gente
1201,Flor Contreras Vivallo,caucus,minority_ge_10,0.10,255,235,20,92.1569,Comité Partido de la Gente
1201,Flor Contreras Vivallo,caucus,minority_ge_20,0.20,236,216,20,91.5254,Comité Partido de la Gente
1201,Flor Contreras Vivallo,party,all,0.00,352,335,17,95.1705,Partido de la Gente
1201,Flor Contreras Vivallo,party,minority_ge_05,0.05,260,243,17,93.4615,Partido de la Gente
1201,Flor Contreras Vivallo,party,minority_ge_10,0.10,249,232,17,93.1727,Partido de la Gente
1201,Flor Contreras Vivallo,party,minority_ge_20,0.20,230,213,17,92.6087,Partido de la Gente
1202,Eduardo Cretton Rebolledo,caucus,all,0.00,364,352,12,96.7033,Unión Demócrata Independiente
1202,Eduardo Cretton Rebolledo,caucus,minority_ge_05,0.05,269,260,9,96.6543,Unión Demócrata Independiente
1202,Eduardo Cretton Rebolledo,caucus,minority_ge_10,0.10,258,251,7,97.2868,Unión Demócrata Independiente
1202,Eduardo Cretton Rebolledo,caucus,minority_ge_20,0.20,239,235,4,98.3264,Unión Demócrata Independiente
1202,Eduardo Cretton Rebolledo,party,all,0.00,362,351,11,96.9613,Unión Demócrata Independiente
1202,Eduardo Cretton Rebolledo,party,minority_ge_05,0.05,267,259,8,97.0037,Unión Demócrata Independiente
1202,Eduardo Cretton Rebolledo,party,minority_ge_10,0.10,257,250,7,97.2763,Unión Demócrata Independiente
1202,Eduardo Cretton Rebolledo,party,minority_ge_20,0.20,238,234,4,98.3193,Unión Demócrata Independiente
1203,Sebastián Cristoffanini Jaraquemada,caucus,all,0.00,360,360,0,100.0000,Comité Partido Republicano
1203,Sebastián Cristoffanini Jaraquemada,caucus,minority_ge_05,0.05,266,266,0,100.0000,Comité Partido Republicano
1203,Sebastián Cristoffanini Jaraquemada,caucus,minority_ge_10,0.10,255,255,0,100.0000,Comité Partido Republicano
1203,Sebastián Cristoffanini Jaraquemada,caucus,minority_ge_20,0.20,236,236,0,100.0000,Comité Partido Republicano
1203,Sebastián Cristoffanini Jaraquemada,party,all,0.00,360,360,0,100.0000,Partido Republicano
1203,Sebastián Cristoffanini Jaraquemada,party,minority_ge_05,0.05,266,266,0,100.0000,Partido Republicano
1203,Sebastián Cristoffanini Jaraquemada,party,minority_ge_10,0.10,255,255,0,100.0000,Partido Republicano
1203,Sebastián Cristoffanini Jaraquemada,party,minority_ge_20,0.20,236,236,0,100.0000,Partido Republicano
1204,Francisco Crisóstomo Llanos,caucus,all,0.00,362,351,11,96.9613,"Socialista, Liberal, Radical e Independientes"
1204,Francisco Crisóstomo Llanos,caucus,minority_ge_05,0.05,267,256,11,95.8801,"Socialista, Liberal, Radical e Independientes"
1204,Francisco Crisóstomo Llanos,caucus,minority_ge_10,0.10,257,247,10,96.1089,"Socialista, Liberal, Radical e Independientes"
1204,Francisco Crisóstomo Llanos,caucus,minority_ge_20,0.20,238,231,7,97.0588,"Socialista, Liberal, Radical e Independientes"
1204,Francisco Crisóstomo Llanos,party,all,0.00,360,351,9,97.5000,Partido Socialista
1204,Francisco Crisóstomo Llanos,party,minority_ge_05,0.05,265,256,9,96.6038,Partido Socialista
1204,Francisco Crisóstomo Llanos,party,minority_ge_10,0.10,254,247,7,97.2441,Partido Socialista
1204,Francisco Crisóstomo Llanos,party,minority_ge_20,0.20,236,231,5,97.8814,Partido Socialista
1205,Carlos Cuadrado Prats,caucus,all,0.00,333,313,20,93.9940,Partido Por la Democracia e Independientes
1205,Carlos Cuadrado Prats,caucus,minority_ge_05,0.05,247,230,17,93.1174,Partido Por la Democracia e Independientes
1205,Carlos Cuadrado Prats,caucus,minority_ge_10,0.10,236,219,17,92.7966,Partido Por la Democracia e Independientes
1205,Carlos Cuadrado Prats,caucus,minority_ge_20,0.20,218,202,16,92.6606,Partido Por la Democracia e Independientes
1205,Carlos Cuadrado Prats,party,all,0.00,333,324,9,97.2973,Partido Por la Democracia
1205,Carlos Cuadrado Prats,party,minority_ge_05,0.05,247,241,6,97.5709,Partido Por la Democracia
1205,Carlos Cuadrado Prats,party,minority_ge_10,0.10,236,230,6,97.4576,Partido Por la Democracia
1205,Carlos Cuadrado Prats,party,minority_ge_20,0.20,218,212,6,97.2477,Partido Por la Democracia
1206,Carolina Cucumides Calderón,caucus,all,0.00,362,352,10,97.2376,"Socialista, Liberal, Radical e Independientes"
1206,Carolina Cucumides Calderón,caucus,minority_ge_05,0.05,267,258,9,96.6292,"Socialista, Liberal, Radical e Independientes"
1206,Carolina Cucumides Calderón,caucus,minority_ge_10,0.10,257,249,8,96.8872,"Socialista, Liberal, Radical e Independientes"
1206,Carolina Cucumides Calderón,caucus,minority_ge_20,0.20,238,233,5,97.8992,"Socialista, Liberal, Radical e Independientes"
1206,Carolina Cucumides Calderón,party,all,0.00,0,0,0,,Independientes
1206,Carolina Cucumides Calderón,party,minority_ge_05,0.05,0,0,0,,Independientes
1206,Carolina Cucumides Calderón,party,minority_ge_10,0.10,0,0,0,,Independientes
1206,Carolina Cucumides Calderón,party,minority_ge_20,0.20,0,0,0,,Independientes
1207,Valentina Cáceres Monsálvez,caucus,all,0.00,349,333,16,95.4155,Frente Amplio
1207,Valentina Cáceres Monsálvez,caucus,minority_ge_05,0.05,257,244,13,94.9416,Frente Amplio
1207,Valentina Cáceres Monsálvez,caucus,minority_ge_10,0.10,246,235,11,95.5285,Frente Amplio
1207,Valentina Cáceres Monsálvez,caucus,minority_ge_20,0.20,229,222,7,96.9432,Frente Amplio
1207,Valentina Cáceres Monsálvez,party,all,0.00,0,0,0,,Independientes
1207,Valentina Cáceres Monsálvez,party,minority_ge_05,0.05,0,0,0,,Independientes
1207,Valentina Cáceres Monsálvez,party,minority_ge_10,0.10,0,0,0,,Independientes
1207,Valentina Cáceres Monsálvez,party,minority_ge_20,0.20,0,0,0,,Independientes
1208,Jorge Díaz Ibarra,caucus,all,0.00,346,336,10,97.1098,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
1208,Jorge Díaz Ibarra,caucus,minority_ge_05,0.05,255,247,8,96.8627,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes"
