"spec_id","diputado_id","diputado_nombre","binary_votes_selected","dimension_1_raw","dimension_2_raw","se_1d","se_2d","gmp","correctly_classified"
"raw_lop050_2d","1131","Mauro González Villarroel",239,-0.75778716802597,0.0931555777788162,0,0,0.938057720661163,0.96652719665272
"raw_lop050_2d","1132","Jorge Guzmán Zepeda",253,-0.748833835124969,-0.246458888053894,0,0,0.886578857898712,0.960474308300395
"raw_lop050_2d","1133","Juan Irarrázaval Rossel",261,-0.988455832004547,0.151509657502174,0,0,0.979510605335236,0.992337164750958
"raw_lop050_2d","1140","Daniel Lilayu Vivanco",257,-0.946094274520874,-0.272838085889816,0,0,0.962126314640045,0.988326848249027
"raw_lop050_2d","1141","Luis Malla Valenzuela",235,0.30743819475174,-0.173387780785561,0,0,0.833779811859131,0.936170212765957
"raw_lop050_2d","1142","Daniel Manouchehri Lobos",230,0.522887468338013,-0.0437763184309006,0,0,0.943613350391388,0.991304347826087
"raw_lop050_2d","1143","Cristóbal Martínez Ramírez",260,-0.829563736915588,-0.210458666086197,0,0,0.940282642841339,0.984615384615385
"raw_lop050_2d","1146","José Carlos Meza Pereira",243,-0.971430838108063,0.192075997591019,0,0,0.941875994205475,0.987654320987654
"raw_lop050_2d","1148","Javiera Morales Alvarado",86,0.626207113265991,0.121038861572742,0,0,0.962513148784637,0.976744186046512
"raw_lop050_2d","1150","Benjamín Moreno Bascur",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679
"raw_lop050_2d","1152","Gloria Naveillan Arriagada",239,-0.867581963539124,-0.497294396162033,0,0,0.925355970859528,0.97489539748954
"raw_lop050_2d","1153","Coca Ericka Ñanco Vásquez",160,0.727412104606628,-0.11055913567543,0,0,0.955085098743439,0.99375
"raw_lop050_2d","1157","Marlene Pérez Cartes",212,-0.787027060985565,-0.166248813271523,0,0,0.951323747634888,0.985849056603774
"raw_lop050_2d","1159","Lorena Pizarro Sierra",253,0.946401119232178,0.322993874549866,0,0,0.950127899646759,0.984189723320158
"raw_lop050_2d","1165","Agustín Romero Leiva",264,-0.988669574260712,0.150108307600021,0,0,0.979024708271027,0.992424242424242
"raw_lop050_2d","1166","Natalia Romero Talguia",258,-0.63274347782135,-0.451394617557526,0,0,0.869755625724792,0.945736434108527
"raw_lop050_2d","1170","Luis Sánchez Ossa",253,-0.988242030143738,0.152897611260414,0,0,0.979546725749969,0.992094861660079
"raw_lop050_2d","1171","Emilia Schneider Videla",263,0.739587724208832,0.0461831614375114,0,0,0.959124684333801,0.992395437262357
"raw_lop050_2d","1172","Stephan Schubert Rubio",218,-0.974379360675812,0.194980829954147,0,0,0.978488802909851,0.990825688073395
"raw_lop050_2d","1173","Daniela Serrano Salazar",263,0.943687796592712,0.330837547779083,0,0,0.972099661827087,0.988593155893536
"raw_lop050_2d","1174","Marco Antonio Sulantay Olivares",255,-0.875036239624023,-0.0462231040000916,0,0,0.96228563785553,0.992156862745098
"raw_lop050_2d","1175","Cristián Tapia Ramos",219,0.292723119258881,-0.137489214539528,0,0,0.779503285884857,0.91324200913242
"raw_lop050_2d","1176","Hotuiti Teao Drago",214,-0.825747549533844,-0.0604536347091198,0,0,0.935871481895447,0.97196261682243
"raw_lop050_2d","1177","Carolina Tello Rojas",259,0.735243856906891,-0.0571157783269882,0,0,0.945111513137817,0.992277992277992
"raw_lop050_2d","1178","Héctor Ulloa Aguilera",235,0.322040766477585,-0.075690008699894,0,0,0.844253301620483,0.927659574468085
"raw_lop050_2d","1180","Consuelo Veloso Ávila",258,0.700587689876556,-0.0959496721625328,0,0,0.949404180049896,0.988372093023256
"raw_lop050_2d","1181","Nelson Venegas Salazar",253,0.580844342708588,0.21204274892807,0,0,0.920170485973358,0.980237154150198
"raw_lop050_2d","1182","Sebastián Videla Castillo",249,0.251368552446365,-0.279901057481766,0,0,0.796917021274567,0.91566265060241
"raw_lop050_2d","1183","Flor Weisse Novoa",188,-0.821388185024261,-0.149114519357681,0,0,0.937693178653717,0.973404255319149
"raw_lop050_2d","1184","Roberto Celedón Fernández",258,0.68046772480011,0.0649094507098198,0,0,0.950094640254974,0.988372093023256
"raw_lop050_2d","1186","Ignacio Achurra Díaz",261,0.715495944023132,0.0036659468896687,0,0,0.96115255355835,0.996168582375479
"raw_lop050_2d","1187","Carlo Arqueros Pizarro",262,-0.988393127918243,0.15191812813282,0,0,0.979549825191498,0.99236641221374
"raw_lop050_2d","1188","Marcos Barraza Gómez",263,0.943687796592712,0.330837547779083,0,0,0.972099661827087,0.988593155893536
"raw_lop050_2d","1189","Jaime Bassa Mercado",256,0.742771148681641,0.106122456490993,0,0,0.922233402729034,0.98828125
"raw_lop050_2d","1190","Enrique Bassaletti Riess",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679
"raw_lop050_2d","1191","Valentina Becerra Peña",259,-0.988708972930908,0.14984904229641,0,0,0.978649616241455,0.992277992277992
"raw_lop050_2d","1192","Lilian Betancurt Delgado",156,-0.149218678474426,0.988804221153259,0,0,0.819549143314362,0.942307692307692
"raw_lop050_2d","1193","Patricio Briones Moller",255,-0.102964654564857,0.89839369058609,0,0,0.838325023651123,0.913725490196078
"raw_lop050_2d","1194","Daniel Bustos Leal",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679
"raw_lop050_2d","1195","Carlos Carvajal Gallardo",243,0.306081056594849,-0.0732551589608192,0,0,0.845582544803619,0.934156378600823
"raw_lop050_2d","1196","Priscilla Castillo Gerli",260,0.164942428469658,-0.707917332649231,0,0,0.840611696243286,0.919230769230769
"raw_lop050_2d","1197","Carlos Chandía Alarcón",247,-0.741183638572693,-0.250017464160919,0,0,0.894727408885956,0.955465587044534
"raw_lop050_2d","1198","Paz Charpentier Rajcevich",264,-0.988802313804626,0.149231478571892,0,0,0.979048490524292,0.992424242424242
"raw_lop050_2d","1199","Jaime Coloma Álamos",257,-0.882715046405792,-0.199284642934799,0,0,0.958471655845642,0.980544747081712
"raw_lop050_2d","1200","Cristian Contreras Radovic",254,-0.488765060901642,-0.0385800935328007,0,0,0.708235323429108,0.885826771653543
"raw_lop050_2d","1201","Flor Contreras Vivallo",254,-0.0980185940861702,0.575306832790375,0,0,0.815529108047485,0.901574803149606
"raw_lop050_2d","1202","Eduardo Cretton Rebolledo",259,-0.941791355609894,-0.322445750236511,0,0,0.961112439632416,0.980694980694981
"raw_lop050_2d","1203","Sebastián Cristoffanini Jaraquemada",262,-0.988393127918243,0.15191812813282,0,0,0.979549825191498,0.99236641221374
"raw_lop050_2d","1204","Francisco Crisóstomo Llanos",257,0.550500929355621,0.0958346277475357,0,0,0.93019050359726,0.992217898832685
"raw_lop050_2d","1205","Carlos Cuadrado Prats",237,0.446150869131088,-0.102115221321583,0,0,0.904693067073822,0.953586497890295
"raw_lop050_2d","1206","Carolina Cucumides Calderón",263,0.56642085313797,0.187824681401253,0,0,0.933544516563416,0.980988593155893
"raw_lop050_2d","1207","Valentina Cáceres Monsálvez",245,0.673197746276855,0.000767669116612524,0,0,0.947579503059387,0.983673469387755
"raw_lop050_2d","1208","Jorge Díaz Ibarra",250,0.200316488742828,-0.914520382881165,0,0,0.886789917945862,0.968
"raw_lop050_2d","1209","Matías Fernández Hartwig",262,0.724165618419647,0.0408675782382488,0,0,0.955175817012787,0.99236641221374
"raw_lop050_2d","1210","Gustavo Gatica Villarroel",260,0.892634451389313,0.423262506723404,0,0,0.967490077018738,0.992307692307692
"raw_lop050_2d","1211","Sofía González Cortés",261,0.947876989841461,0.318636566400528,0,0,0.976524710655212,0.992337164750958
"raw_lop050_2d","1212","Erich Grohs Marín",259,-0.958460569381714,-0.28522527217865,0,0,0.958772480487823,0.984555984555985
"raw_lop050_2d","1213","Irací Hassler Jacob",263,0.943687796592712,0.330837547779083,0,0,0.972099661827087,0.988593155893536
"raw_lop050_2d","1214","Constanza Hube Portus",257,-0.967383623123169,-0.253315657377243,0,0,0.962781012058258,0.988326848249027
"raw_lop050_2d","1215","Álvaro Jofré Cáceres",268,-0.948614299297333,-0.316434681415558,0,0,0.944146037101746,0.98134328358209
"raw_lop050_2d","1216","Stephanie Jéldrez Ortiz",263,-0.988709509372711,0.149845063686371,0,0,0.978989124298096,0.992395437262357
"raw_lop050_2d","1217","Pier Karlezi Hazleby",251,-0.950485050678253,-0.310770362615585,0,0,0.944211065769196,0.9800796812749
"raw_lop050_2d","1218","José Antonio Kast Adriasola",264,-0.988682746887207,0.150021076202393,0,0,0.979007363319397,0.992424242424242
"raw_lop050_2d","1219","Tomás Kast Sommerhoff",254,-0.795865774154663,0.0582878291606903,0,0,0.937559545040131,0.97244094488189
"raw_lop050_2d","1220","Leandro Kunstmann Collado",264,-0.988598465919495,0.150575578212738,0,0,0.97902375459671,0.992424242424242
"raw_lop050_2d","1221","Benjamín Lorca Inzunza",262,-0.988631129264832,0.150361403822899,0,0,0.979144930839539,0.99236641221374
"raw_lop050_2d","1222","Andrea Macías Palma",250,0.714225709438324,0.175388693809509,0,0,0.944460272789001,0.976
"raw_lop050_2d","1223","Hans Marowski Cuevas",250,-0.95807957649231,-0.286502480506897,0,0,0.958946406841278,0.984
"raw_lop050_2d","1224","Cristian Mella Andaur",255,0.210469454526901,-0.693843901157379,0,0,0.897013485431671,0.976470588235294
"raw_lop050_2d","1225","Cristian Menchaca Pinochet",255,-0.989084124565125,0.147351503372192,0,0,0.97851026058197,0.992156862745098
"raw_lop050_2d","1226","José Montalva Feuerhake",256,0.336486667394638,-0.250072658061981,0,0,0.849904835224152,0.94921875
"raw_lop050_2d","1227","Claudia Mora Vega",256,-0.770639777183533,-0.287420600652695,0,0,0.923814415931702,0.9609375
"raw_lop050_2d","1228","Paulina Muñoz Minte",267,-0.951647579669952,-0.307192116975784,0,0,0.945269823074341,0.9812734082397
"raw_lop050_2d","1229","Javier Muñoz Riquelme",246,0.196421667933464,-0.763318300247192,0,0,0.881581425666809,0.955284552845528
"raw_lop050_2d","1230","Alex Nahuelquin Nahuelquin",250,-0.111031278967857,0.779255330562592,0,0,0.803217828273773,0.908
"raw_lop050_2d","1231","Ximena Naranjo Pinto",251,-0.781586527824402,-0.142473936080933,0,0,0.942174017429352,0.97609561752988
"raw_lop050_2d","1232","Cristian Neira Martínez",260,-0.988395929336548,0.151899054646492,0,0,0.979387283325195,0.992307692307692
"raw_lop050_2d","1233","Ricardo Neumann Bertín",255,-0.899437546730042,-0.238133460283279,0,0,0.970104336738586,0.996078431372549
"raw_lop050_2d","1234","Mario Olavarría Rodríguez",218,-0.906339645385742,-0.0856030657887459,0,0,0.955726742744446,0.981651376146789
"raw_lop050_2d","1235","Javier Olivares Avendaño",261,-0.43818461894989,0.605798721313477,0,0,0.815679907798767,0.904214559386973
"raw_lop050_2d","1236","Paula Olmos Contreras",206,-0.0115394834429026,0.899969637393951,0,0,0.807588040828705,0.898058252427185
"raw_lop050_2d","1237","Francisco Orrego Gutiérrez",255,-0.848435342311859,0.00721499789506197,0,0,0.965213358402252,0.984313725490196
"raw_lop050_2d","1238","Álvaro Ortiz Vera",259,0.237139448523521,-0.851799786090851,0,0,0.898232161998749,0.980694980694981
"raw_lop050_2d","1239","Fabián Ossandón Briceño",241,0.134444981813431,0.64300262928009,0,0,0.847548246383667,0.954356846473029
"raw_lop050_2d","1240","Zandra Parisi Fernández",204,-0.135312721133232,0.957850873470306,0,0,0.829268336296082,0.926470588235294
"raw_lop050_2d","1241","Patricio Pinilla Valencia",249,0.296827226877213,-0.82063901424408,0,0,0.879781424999237,0.951807228915663
"raw_lop050_2d","1242","Rodrigo Ramírez Parra",256,-0.808294653892517,-0.284367740154266,0,0,0.933227717876434,0.9765625
"raw_lop050_2d","1243","Tamara Ramírez Ramírez",251,0.120146043598652,0.757382333278656,0,0,0.847738802433014,0.948207171314741
"raw_lop050_2d","1244","Claudia Reyes Larenas",255,-0.949100732803345,0.0943604111671448,0,0,0.968985140323639,0.996078431372549
"raw_lop050_2d","1245","Alejandro Riquelme Ducci",256,-0.989021241664886,0.147773668169975,0,0,0.978513777256012,0.9921875
"raw_lop050_2d","1246","José Antonio Rivas Villalobos",249,0.569832921028137,-0.0338679179549217,0,0,0.8945472240448,0.967871485943775
"raw_lop050_2d","1247","Javiera Rodríguez Pascual",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679
"raw_lop050_2d","1248","Felipe Ross Correa",259,-0.997001230716705,0.0773860663175583,0,0,0.983660042285919,0.996138996138996
"raw_lop050_2d","1249","Omar Sabat Guzmán",252,-0.886039674282074,-0.26195627450943,0,0,0.961906909942627,0.984126984126984
"raw_lop050_2d","1250","Bernardo Salinas Maya",208,0.939720451831818,0.341943591833115,0,0,0.941584944725037,0.985576923076923
"raw_lop050_2d","1251","Macarena Santelices Cañas",259,-0.986367642879486,0.146720811724663,0,0,0.980059623718262,0.992277992277992
"raw_lop050_2d","1252","Constanza Schonhaut Soto",257,0.73674601316452,0.0631621554493904,0,0,0.962279379367828,0.992217898832685
"raw_lop050_2d","1253","Fernando Ugarte Tejeda",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679
"raw_lop050_2d","1254","Ignacio Urcullú Clèment-Lund",265,-0.988623142242432,0.150414258241653,0,0,0.979103088378906,0.992452830188679
"raw_lop050_2d","1255","Eileen Urqueta Rojas",256,0.0515830665826797,0.975305378437042,0,0,0.82880049943924,0.93359375
"raw_lop050_2d","1256","Tatiana Urrutia Herrera",253,0.736805498600006,0.0629749074578285,0,0,0.961732089519501,0.992094861660079
"raw_lop050_2d","1257","Alejandra Valdebenito Torres",260,-0.803466737270355,-0.264136284589767,0,0,0.902278244495392,0.946153846153846
"raw_lop050_2d","1258","Guillermo Valdés Carmona",255,-0.0521304197609425,0.998640239238739,0,0,0.81087863445282,0.92156862745098
"raw_lop050_2d","1259","Juan Marcelo Valenzuela Henríquez",249,-0.242006257176399,0.801480710506439,0,0,0.876733183860779,0.959839357429719
"raw_lop050_2d","1260","César Valenzuela Maass",257,0.566730916500092,0.0962039306759834,0,0,0.929020583629608,0.992217898832685
"raw_lop050_2d","1261","Daniel Valenzuela Salazar",244,-0.879557549953461,-0.125814616680145,0,0,0.956026136875153,0.987704918032787
"raw_lop050_2d","1262","Diego Vergara Rodríguez",264,-0.988802313804626,0.149231493473053,0,0,0.979048490524292,0.992424242424242
"raw_lop050_2d","1263","Sebastián Zamora Soto",252,-0.983889698982239,0.168872088193893,0,0,0.979857444763184,0.992063492063492
"raw_lop050_2d","1264","Fernando Zamorano Peralta",248,0.36589103937149,-0.181542724370956,0,0,0.890912115573883,0.963709677419355
"cap20_balanced_lop025_2d","803","René Alinco Bustos",121,0.283089011907578,-0.959093511104584,0,0,0.653160154819489,0.776859504132231
"cap20_balanced_lop025_2d","815","Sergio Bobadilla Muñoz",160,-0.710846722126007,-0.0852801278233528,0,0,0.909536361694336,0.95625
"cap20_balanced_lop025_2d","843","René Manuel García García",131,-0.716337442398071,-0.194661930203438,0,0,0.900406360626221,0.954198473282443
"cap20_balanced_lop025_2d","872","Jaime Mulet Martínez",147,0.350783705711365,-0.926208317279816,0,0,0.787928521633148,0.870748299319728
"cap20_balanced_lop025_2d","915","Germán Verdugo Soto",150,-0.779568910598755,-0.0973297581076622,0,0,0.888150870800018,0.96
"cap20_balanced_lop025_2d","986","Marcela Hernando Pérez",142,0.466744750738144,-0.213944762945175,0,0,0.884344816207886,0.950704225352113
"cap20_balanced_lop025_2d","1009","Jorge Alessandri Vergara",145,-0.739850282669067,-0.0460800305008888,0,0,0.955536007881165,0.986206896551724
"cap20_balanced_lop025_2d","1012","Boris Barrera Moreno",160,0.969210267066956,0.246234551072121,0,0,0.962178349494934,0.99375
"cap20_balanced_lop025_2d","1013","Alejandro Bernales Maldonado",148,0.435097277164459,-0.321383595466614,0,0,0.875819623470306,0.966216216216216
"cap20_balanced_lop025_2d","1015","Jorge Brito Hasbún",134,0.978117644786835,-0.0872887447476387,0,0,0.964998245239258,0.992537313432836
"cap20_balanced_lop025_2d","1017","Álvaro Carter Fernández",148,-0.779291391372681,-0.211598500609398,0,0,0.975180089473724,1
"cap20_balanced_lop025_2d","1021","Andrés Celis Montt",140,-0.744300842285156,0.536040544509888,0,0,0.895601809024811,0.964285714285714
"cap20_balanced_lop025_2d","1025","Catalina Del Real Mihovilovic",120,-0.771336436271667,-0.249488770961761,0,0,0.972525298595428,1
"cap20_balanced_lop025_2d","1028","Eduardo Durán Salinas",151,-0.615793645381927,0.214115664362907,0,0,0.94349992275238,0.980132450331126
"cap20_balanced_lop025_2d","1038","Marcos Ilabaca Cerda",128,0.664834380149841,-0.0120573043823242,0,0,0.860130846500397,0.953125
"cap20_balanced_lop025_2d","1039","Pamela Jiles Moreno",155,0.250381797552109,0.968147158622742,0,0,0.908165872097015,0.948387096774194
"cap20_balanced_lop025_2d","1044","Raúl Leiva Carvajal",125,0.60971999168396,-0.0808605626225471,0,0,0.930572330951691,0.976
"cap20_balanced_lop025_2d","1054","Francesca Muñoz González",149,-0.624751508235931,-0.0416289865970612,0,0,0.947383284568787,0.979865771812081
"cap20_balanced_lop025_2d","1056","Emilia Nuyado Ancapichun",163,0.750774323940277,-0.21232545375824,0,0,0.924765229225159,0.975460122699387
"cap20_balanced_lop025_2d","1059","Ximena Ossandón Irarrázabal",149,-0.736283421516418,0.478792309761047,0,0,0.859388470649719,0.953020134228188
"cap20_balanced_lop025_2d","1060","Luis Pardo Sáinz",155,-0.683753311634064,0.305535018444061,0,0,0.9593745470047,1
"cap20_balanced_lop025_2d","1061","Andrea Parra Sauterel",152,0.438447922468185,-0.228003233671188,0,0,0.88328617811203,0.953947368421053
"cap20_balanced_lop025_2d","1062","Joanna Pérez Olea",124,-0.581270754337311,0.159031555056572,0,0,0.855343401432037,0.959677419354839
"cap20_balanced_lop025_2d","1065","Guillermo Ramírez Diez",143,-0.713987171649933,0.123643174767494,0,0,0.973655462265015,0.993006993006993
"cap20_balanced_lop025_2d","1073","Juan Santana Castillo",146,0.998141348361969,0.043973084539175,0,0,0.973893046379089,1
"cap20_balanced_lop025_2d","1074","Marisela Santibáñez Novoa",131,0.917366564273834,0.165265023708344,0,0,0.951403558254242,0.984732824427481
"cap20_balanced_lop025_2d","1075","Diego Schalper Sepúlveda",143,-0.831602573394775,0.44123774766922,0,0,0.970130681991577,0.993006993006993
"cap20_balanced_lop025_2d","1077","Raúl Soto Mardones",137,0.452450305223465,-0.0152034377679229,0,0,0.906429708003998,0.970802919708029
"cap20_balanced_lop025_2d","1082","Cristóbal Urruticoechea Ríos",136,-0.990604281425476,0.0326138697564602,0,0,0.92225307226181,0.970588235294118
"cap20_balanced_lop025_2d","1086","Gonzalo Winter Etcheberry",132,0.891381800174713,-0.0587343834340572,0,0,0.922611236572266,0.96969696969697
"cap20_balanced_lop025_2d","1087","Gael Yeomans Araya",148,0.922874629497528,0.0899138823151588,0,0,0.96470308303833,0.993243243243243
"cap20_balanced_lop025_2d","1099","Jaime Araya Guerrero",126,0.472451686859131,-0.142777383327484,0,0,0.907079935073853,0.968253968253968
"cap20_balanced_lop025_2d","1100","Cristián Araya Lerdo de Tejada",162,-0.787021398544312,-0.231451526284218,0,0,0.974508106708527,1
"cap20_balanced_lop025_2d","1102","Roberto Arroyo Muñoz",122,-0.610100626945496,-0.148905754089355,0,0,0.849869191646576,0.934426229508197
"cap20_balanced_lop025_2d","1104","Chiara Barchiesi Chávez",152,-0.781394779682159,-0.218354493379593,0,0,0.98082309961319,1
"cap20_balanced_lop025_2d","1105","Héctor Barría Angulo",141,0.460109084844589,-0.887862324714661,0,0,0.876066744327545,0.943262411347518
"cap20_balanced_lop025_2d","1107","María Francisca Bello Campos",0,NA,NA,NA,NA,NA,NA
"cap20_balanced_lop025_2d","1108","Juan Carlos Beltrán Silva",147,-0.639362633228302,-0.239853978157043,0,0,0.918463408946991,0.952380952380952
"cap20_balanced_lop025_2d","1110","Carlos Bianchi Chelech",151,0.410206198692322,-0.0532728545367718,0,0,0.884121537208557,0.966887417218543
"cap20_balanced_lop025_2d","1114","Félix Bugueño Sotelo",141,0.821915686130524,-0.120241940021515,0,0,0.932240903377533,0.978723404255319
"cap20_balanced_lop025_2d","1116","Felipe Camaño Cárdenas",149,0.371955066919327,-0.518559157848358,0,0,0.820784330368042,0.906040268456376
"cap20_balanced_lop025_2d","1117","Nathalie Castillo Rojas",127,0.954029202461243,0.299713760614395,0,0,0.960201621055603,0.992125984251969
"cap20_balanced_lop025_2d","1119","Sara Concha Smith",156,-0.640489459037781,0.032643023878336,0,0,0.947583496570587,0.987179487179487
"cap20_balanced_lop025_2d","1122","Luis Alberto Cuello Peña y Lillo",157,0.969113707542419,0.246614336967468,0,0,0.961477816104889,0.993630573248408
"cap20_balanced_lop025_2d","1127","Lorena Fries Monleón",149,0.911338269710541,0.0579979866743088,0,0,0.970074534416199,1
"cap20_balanced_lop025_2d","1128","Ana María Gazmuri Vieira",151,0.97002911567688,0.242988556623459,0,0,0.972576856613159,0.993377483443709
"cap20_balanced_lop025_2d","1131","Mauro González Villarroel",140,-0.635253667831421,0.223578810691833,0,0,0.918091535568237,0.971428571428571
"cap20_balanced_lop025_2d","1132","Jorge Guzmán Zepeda",158,-0.655772745609283,0.423192888498306,0,0,0.851153016090393,0.962025316455696
"cap20_balanced_lop025_2d","1133","Juan Irarrázaval Rossel",160,-0.783721327781677,-0.224355667829514,0,0,0.975031197071075,1
"cap20_balanced_lop025_2d","1140","Daniel Lilayu Vivanco",158,-0.837129890918732,0.326091140508652,0,0,0.9647096991539,0.993670886075949
"cap20_balanced_lop025_2d","1141","Luis Malla Valenzuela",149,0.472575485706329,-0.255459815263748,0,0,0.885551989078522,0.966442953020134
"cap20_balanced_lop025_2d","1142","Daniel Manouchehri Lobos",137,0.660083711147308,-0.152709811925888,0,0,0.936184465885162,0.992700729927007
"cap20_balanced_lop025_2d","1143","Cristóbal Martínez Ramírez",161,-0.662512958049774,-0.192312598228455,0,0,0.924294769763947,0.962732919254658
"cap20_balanced_lop025_2d","1146","José Carlos Meza Pereira",142,-0.759889841079712,-0.194893881678581,0,0,0.906215846538544,0.992957746478873
"cap20_balanced_lop025_2d","1148","Javiera Morales Alvarado",20,0.970477819442749,0.241190016269684,0,0,0.999765396118164,1
"cap20_balanced_lop025_2d","1150","Benjamín Moreno Bascur",164,-0.788101494312286,-0.231585532426834,0,0,0.974524915218353,1
"cap20_balanced_lop025_2d","1152","Gloria Naveillan Arriagada",138,-0.969369888305664,0.245605453848839,0,0,0.984674632549286,0.992753623188406
"cap20_balanced_lop025_2d","1153","Coca Ericka Ñanco Vásquez",87,0.961999833583832,-0.107572868466377,0,0,0.96604996919632,1
"cap20_balanced_lop025_2d","1157","Marlene Pérez Cartes",119,-0.641358017921448,-0.0710758119821548,0,0,0.945858955383301,0.983193277310924
"cap20_balanced_lop025_2d","1159","Lorena Pizarro Sierra",151,0.972616076469421,0.232417821884155,0,0,0.926417410373688,0.986754966887417
"cap20_balanced_lop025_2d","1165","Agustín Romero Leiva",163,-0.787940740585327,-0.232230395078659,0,0,0.974368214607239,1
"cap20_balanced_lop025_2d","1166","Natalia Romero Talguia",158,-0.534754633903503,-0.398675501346588,0,0,0.830253303050995,0.911392405063291
"cap20_balanced_lop025_2d","1170","Luis Sánchez Ossa",152,-0.783603608608246,-0.219395115971565,0,0,0.974557995796204,1
"cap20_balanced_lop025_2d","1171","Emilia Schneider Videla",162,0.928620040416718,0.0658194646239281,0,0,0.962535381317139,1
"cap20_balanced_lop025_2d","1172","Stephan Schubert Rubio",125,-0.764925003051758,-0.199734792113304,0,0,0.971360385417938,1
"cap20_balanced_lop025_2d","1173","Daniela Serrano Salazar",160,0.9692103266716,0.246234387159348,0,0,0.962178349494934,0.99375
"cap20_balanced_lop025_2d","1174","Marco Antonio Sulantay Olivares",155,-0.694914817810059,0.00455913366749883,0,0,0.955716133117676,0.987096774193548
"cap20_balanced_lop025_2d","1175","Cristián Tapia Ramos",147,0.406154870986938,-0.0891699865460396,0,0,0.81199848651886,0.938775510204082
"cap20_balanced_lop025_2d","1176","Hotuiti Teao Drago",139,-0.638266146183014,0.0907654389739037,0,0,0.926426947116852,0.971223021582734
"cap20_balanced_lop025_2d","1177","Carolina Tello Rojas",156,0.930884718894958,-0.0981448218226433,0,0,0.927778840065002,0.987179487179487
"cap20_balanced_lop025_2d","1178","Héctor Ulloa Aguilera",142,0.420217633247375,-0.124475941061974,0,0,0.898355066776276,0.964788732394366
"cap20_balanced_lop025_2d","1180","Consuelo Veloso Ávila",157,0.877537548542023,-0.130774885416031,0,0,0.948734760284424,0.993630573248408
"cap20_balanced_lop025_2d","1181","Nelson Venegas Salazar",153,0.716500103473663,-0.288028866052628,0,0,0.913087606430054,0.980392156862745
"cap20_balanced_lop025_2d","1182","Sebastián Videla Castillo",155,0.434505045413971,-0.341614812612534,0,0,0.858963370323181,0.961290322580645
"cap20_balanced_lop025_2d","1183","Flor Weisse Novoa",140,-0.66521143913269,-0.0898393392562866,0,0,0.931679546833038,0.971428571428571
"cap20_balanced_lop025_2d","1184","Roberto Celedón Fernández",159,0.844568133354187,-0.0124143632128835,0,0,0.944289028644562,0.993710691823899
"cap20_balanced_lop025_2d","1186","Ignacio Achurra Díaz",159,0.902062594890594,0.055397991091013,0,0,0.965687990188599,1
"cap20_balanced_lop025_2d","1187","Carlo Arqueros Pizarro",161,-0.783657908439636,-0.223783001303673,0,0,0.97507107257843,1
"cap20_balanced_lop025_2d","1188","Marcos Barraza Gómez",160,0.969210207462311,0.246234521269798,0,0,0.962178349494934,0.99375
"cap20_balanced_lop025_2d","1189","Jaime Bassa Mercado",155,0.963223457336426,0.00636492948979139,0,0,0.929702639579773,0.993548387096774
"cap20_balanced_lop025_2d","1190","Enrique Bassaletti Riess",164,-0.788101494312286,-0.231660515069962,0,0,0.974524915218353,1
"cap20_balanced_lop025_2d","1191","Valentina Becerra Peña",157,-0.786927998065948,-0.237944915890694,0,0,0.974009215831757,1
"cap20_balanced_lop025_2d","1192","Lilian Betancurt Delgado",84,0.106642208993435,0.994297385215759,0,0,0.922005295753479,1
"cap20_balanced_lop025_2d","1193","Patricio Briones Moller",161,0.15632227063179,0.983501195907593,0,0,0.909753084182739,0.962732919254658
"cap20_balanced_lop025_2d","1194","Daniel Bustos Leal",164,-0.788092017173767,-0.231568664312363,0,0,0.974524796009064,1
"cap20_balanced_lop025_2d","1195","Carlos Carvajal Gallardo",152,0.367634743452072,-0.0784566327929497,0,0,0.875816464424133,0.947368421052632
"cap20_balanced_lop025_2d","1196","Priscilla Castillo Gerli",160,0.321447312831879,-0.627741158008575,0,0,0.827175915241241,0.89375
"cap20_balanced_lop025_2d","1197","Carlos Chandía Alarcón",151,-0.636077761650085,-0.273814141750336,0,0,0.904184579849243,0.947019867549669
"cap20_balanced_lop025_2d","1198","Paz Charpentier Rajcevich",163,-0.787011623382568,-0.231167390942574,0,0,0.974647760391235,1
"cap20_balanced_lop025_2d","1199","Jaime Coloma Álamos",158,-0.71315610408783,0.0118764126673341,0,0,0.944047212600708,0.981012658227848
"cap20_balanced_lop025_2d","1200","Cristian Contreras Radovic",154,-0.304984241724014,-0.0334437228739262,0,0,0.739247143268585,0.876623376623377
"cap20_balanced_lop025_2d","1201","Flor Contreras Vivallo",159,0.156492963433266,0.899753093719482,0,0,0.88937646150589,0.937106918238994
"cap20_balanced_lop025_2d","1202","Eduardo Cretton Rebolledo",161,-0.833572447299957,0.303136944770813,0,0,0.952172040939331,0.993788819875776
"cap20_balanced_lop025_2d","1203","Sebastián Cristoffanini Jaraquemada",161,-0.783657908439636,-0.223788842558861,0,0,0.97507107257843,1
