"diputado_id","spec_id","diputado_nombre","binary_votes_selected","dimension_1_raw","dimension_2_raw","se_1d","se_2d","gmp","correctly_classified","dimension_1_aligned","dimension_2_aligned","modal_party","modal_party_share","modal_caucus","modal_caucus_share","modal_alignment","modal_alignment_share"
"1258","raw_lop025_2d","Guillermo Valdés Carmona",262,-0.0172716807574034,0.999850809574127,0,0,0.814867496490479,0.919847328244275,-0.0172716807574034,0.999850809574127,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1258","cap20_balanced_lop025_2d","Guillermo Valdés Carmona",161,0.186209574341774,0.960381746292114,0,0,0.878782510757446,0.962732919254658,0.0264627207021067,0.919167529142965,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1258","raw_lop050_2d","Guillermo Valdés Carmona",255,-0.0521304197609425,0.998640239238739,0,0,0.81087863445282,0.92156862745098,-0.0318397041061795,1.00865248060132,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1259","raw_lop050_2d","Juan Marcelo Valenzuela Henríquez",249,-0.242006257176399,0.801480710506439,0,0,0.876733183860779,0.959839357429719,-0.222961827730596,0.810273836241877,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1259","raw_lop025_2d","Juan Marcelo Valenzuela Henríquez",256,-0.216185182332993,0.794376373291016,0,0,0.880271911621094,0.96484375,-0.216185182332993,0.794376373291016,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1259","cap20_balanced_lop025_2d","Juan Marcelo Valenzuela Henríquez",154,0.0601527318358421,0.962970972061157,0,0,0.874895334243774,0.941558441558442,-0.0916212334654348,0.919190238128759,"Partido de la Gente",1,"Comité Partido de la Gente",1,"no_alineado",1
"1260","raw_lop050_2d","César Valenzuela Maass",257,0.566730916500092,0.0962039306759834,0,0,0.929020583629608,0.992217898832685,0.590790070592331,0.100353319970091,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1260","cap20_balanced_lop025_2d","César Valenzuela Maass",158,0.707080245018005,-0.0698586329817772,0,0,0.933047711849213,0.987341772151899,0.533814326725969,-0.0355845963867846,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1260","raw_lop025_2d","César Valenzuela Maass",262,0.606497764587402,0.0287708416581154,0,0,0.929336428642273,0.99236641221374,0.606497764587402,0.0287708416581154,"Partido Socialista",1,"Socialista, Liberal, Radical e Independientes",1,"oposicion",1
"1261","cap20_balanced_lop025_2d","Daniel Valenzuela Salazar",143,-0.774381875991821,0.100687772035599,0,0,0.943726360797882,0.972027972027972,-0.856617371458342,0.0958822439948326,"Independientes",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1261","raw_lop050_2d","Daniel Valenzuela Salazar",244,-0.879557549953461,-0.125814616680145,0,0,0.956026136875153,0.987704918032787,-0.864748217609051,-0.12280387162218,"Independientes",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1261","raw_lop025_2d","Daniel Valenzuela Salazar",250,-0.868500649929047,-0.144271299242973,0,0,0.9580118060112,0.988,-0.868500649929047,-0.144271299242973,"Independientes",1,"Renovación Nacional, Evopoli e Independientes",1,"oficialismo",1
"1262","raw_lop025_2d","Diego Vergara Rodríguez",270,-0.987609386444092,0.156932473182678,0,0,0.983285069465637,0.996296296296296,-0.987609386444092,0.156932473182678,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1262","cap20_balanced_lop025_2d","Diego Vergara Rodríguez",163,-0.787011623382568,-0.231167390942574,0,0,0.974647760391235,1,-0.862120586417606,-0.21509438633575,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1262","raw_lop050_2d","Diego Vergara Rodríguez",264,-0.988802313804626,0.149231493473053,0,0,0.979048490524292,0.992424242424242,-0.974636214080316,0.154014046992488,"Partido Republicano",1,"Comité Partido Republicano",1,"oficialismo",1
"1263","raw_lop050_2d","Sebastián Zamora Soto",252,-0.983889698982239,0.168872088193893,0,0,0.979857444763184,0.992063492063492,-0.969688591688716,0.173778747930892,"Independientes",1,"Comité Partido Republicano",1,"oficialismo",1
"1263","raw_lop025_2d","Sebastián Zamora Soto",258,-0.985452353954315,0.169952154159546,0,0,0.984066843986511,0.996124031007752,-0.985452353954315,0.169952154159546,"Independientes",1,"Comité Partido Republicano",1,"oficialismo",1
"1263","cap20_balanced_lop025_2d","Sebastián Zamora Soto",151,-0.78049236536026,-0.21284294128418,0,0,0.9750617146492,1,-0.856365344629605,-0.197811888972614,"Independientes",1,"Comité Partido Republicano",1,"oficialismo",1
"1264","raw_lop050_2d","Fernando Zamorano Peralta",248,0.36589103937149,-0.181542724370956,0,0,0.890912115573883,0.963709677419355,0.388618793380824,-0.179123416429498,"Partido Por la Democracia",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1264","raw_lop025_2d","Fernando Zamorano Peralta",255,0.402698040008545,-0.247230976819992,0,0,0.889656722545624,0.964705882352941,0.402698040008545,-0.247230976819992,"Partido Por la Democracia",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
"1264","cap20_balanced_lop025_2d","Fernando Zamorano Peralta",150,0.444471269845963,-0.288705736398697,0,0,0.888275563716888,0.973333333333333,0.292087365560919,-0.245507777841786,"Partido Por la Democracia",1,"Partido Por la Democracia e Independientes",1,"oposicion",1
